onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfC
5.5	4.5	FA	FfH
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfC
25.5	4.5	FA	FfC
30.5	4.5	FA	FfH
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfM
45.5	4.5	FA	FfH
50.5	4.5	Hit	HfC
55.5	4.5	FA	FfC
60.5	4.5	Hit	HfM
65.5	4.5	Hit	HfF
70.5	4.5	FA	FfC
75.5	4.5	FA	FfF
80.5	4.5	NR	NRfX
85.5	4.5	Hit	HfH
90.5	4.5	Hit	HfC
95.5	4.5	FA	FfM
100.5	4.5	FA	FfM
105.5	4.5	FA	FfH
110.5	4.5	NR	NRfX
115.5	4.5	Hit	HfF
120.5	4.5	NR	NRfX
125.5	4.5	Hit	HfC
130.5	4.5	Hit	HfF
135.5	4.5	Hit	HfH
140.5	4.5	NR	NRfX
145.5	4.5	Hit	HfF
150.5	4.5	Hit	HfH
155.5	4.5	NR	NRfX
160.5	4.5	FA	FfM
165.5	4.5	Hit	HfH
170.5	4.5	FA	FfF
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfC
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfC
200.5	4.5	Hit	HfC
205.5	4.5	Hit	HfC
210.5	4.5	Hit	HfM
215.5	4.5	FA	FfF
220.5	4.5	Hit	HfC
225.5	4.5	Hit	HfC
230.5	4.5	Hit	HfF
235.5	4.5	FA	FfC
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfH
250.5	4.5	FA	FfM
255.5	4.5	Hit	HfF
260.5	4.5	FA	FfM
265.5	4.5	FA	FfM
