onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfC
5.5	4.5	FA	FfC
10.5	4.5	FA	FfH
15.5	4.5	Hit	HfF
20.5	4.5	Hit	HfF
25.5	4.5	FA	FfC
30.5	4.5	Hit	HfC
35.5	4.5	Hit	NRfX
40.5	4.5	FA	FfC
45.5	4.5	FA	FfH
50.5	4.5	FA	FfH
55.5	4.5	FA	FfF
60.5	4.5	FA	FfF
65.5	4.5	Hit	HfF
70.5	4.5	Hit	NRfX
75.5	4.5	Hit	HfF
80.5	4.5	Hit	HfH
85.5	4.5	NR	NRfX
90.5	4.5	Hit	HfF
95.5	4.5	Hit	HfC
100.5	4.5	Hit	HfF
105.5	4.5	NR	NRfX
110.5	4.5	FA	FfM
115.5	4.5	NR	NRfX
120.5	4.5	FA	FfH
125.5	4.5	Hit	HfH
130.5	4.5	Hit	NRfX
135.5	4.5	FA	FfH
140.5	4.5	FA	FfM
145.5	4.5	FA	FfF
150.5	4.5	Hit	HfF
155.5	4.5	Hit	HfF
160.5	4.5	FA	FfM
165.5	4.5	FA	FfF
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfF
180.5	4.5	Hit	HfH
185.5	4.5	FA	FfH
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfH
200.5	4.5	Hit	HfH
205.5	4.5	FA	FfF
210.5	4.5	Hit	HfC
215.5	4.5	Hit	HfC
220.5	4.5	Hit	HfC
225.5	4.5	Hit	HfF
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfC
240.5	4.5	Hit	HfC
245.5	4.5	NR	NRfX
250.5	4.5	Hit	HfC
255.5	4.5	FA	FfC
260.5	4.5	Hit	HfC
265.5	4.5	Hit	HfH
