onset	duration	trial_type_a	trial_type_b
0.5	3	RpFA	RpFpH
4.0	3	RpHit	RpHpF
7.5	3	RpMiss	RpCMpH
11.0	3	RpMiss	RpCMpH
14.5	3	RpFA	RpFpF
18.0	3	RpFA	RpFpF
21.5	3	RpFA	RpFpH
25.0	3	NR	NRpXpX
28.5	3	RpFA	RpFpH
32.0	3	RpHit	RpHpH
35.5	3	RpMiss	RpCMpH
39.0	3	RpHit	RpHpH
42.5	3	RpCR	RpCMpF
46.0	3	RpHit	RpHpF
49.5	3	RpCR	RpCMpH
53.0	3	RpCR	RpCMpF
56.5	3	RpHit	RpHpF
60.0	3	NR	NRpXpX
63.5	3	RpHit	RpHpF
67.0	3	RpHit	RpHpF
70.5	3	RpHit	RpHpF
74.0	3	RpCR	RpCMpF
77.5	3	RpMiss	RpCMpH
81.0	3	RpMiss	RpCMpH
84.5	3	RpHit	RpHpF
88.0	3	NR	NRpXpX
91.5	3	RpHit	RpHpH
95.0	3	RpMiss	RpCMpF
98.5	3	RpCR	RpCMpF
102.0	3	RpMiss	RpCMpH
105.5	3	RpFA	RpFpF
109.0	3	RpFA	RpFpF
112.5	3	NR	NRpXpX
116.0	3	RpFA	RpFpF
119.5	3	RpMiss	RpCMpH
123.0	3	RpCR	RpCMpF
126.5	3	RpMiss	RpCMpF
130.0	3	RpFA	RpFpH
133.5	3	RpHit	RpHpF
137.0	3	RpHit	RpHpF
140.5	3	RpHit	RpHpH
144.0	3	RpFA	RpFpH
147.5	3	RpMiss	RpCMpH
151.0	3	RpHit	RpHpH
154.5	3	NR	NRpXpX
158.0	3	RpCR	RpCMpF
161.5	3	NR	NRpXpX
165.0	3	RpHit	RpHpF
168.5	3	RpHit	RpHpF
172.0	3	RpFA	RpFpH
175.5	3	NR	NRpXpX
179.0	3	RpFA	RpFpH
182.5	3	RpFA	RpFpH
186.0	3	RpFA	RpFpH
189.5	3	RpHit	RpHpF
193.0	3	RpHit	RpHpH
196.5	3	RpHit	RpHpH
200.0	3	RpHit	RpHpH
203.5	3	RpFA	RpFpH
207.0	3	RpHit	RpHpH
210.5	3	RpMiss	RpCMpH
214.0	3	RpCR	RpCMpF
