onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	NR	NRfX
10.5	4.5	Hit	HfF
15.5	4.5	Hit	HfC
20.5	4.5	Hit	HfH
25.5	4.5	Hit	HfH
30.5	4.5	FA	FfC
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfC
60.5	4.5	NR	NRfX
65.5	4.5	Hit	HfF
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfM
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfH
95.5	4.5	Hit	HfH
100.5	4.5	FA	FfH
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfC
115.5	4.5	Hit	HfF
120.5	4.5	Hit	HfF
125.5	4.5	Hit	HfF
130.5	4.5	FA	FfH
135.5	4.5	FA	FfF
140.5	4.5	FA	FfM
145.5	4.5	Hit	HfF
150.5	4.5	Hit	HfF
155.5	4.5	FA	FfM
160.5	4.5	FA	FfH
165.5	4.5	FA	FfH
170.5	4.5	Hit	HfC
175.5	4.5	FA	FfF
180.5	4.5	Hit	HfC
185.5	4.5	FA	FfC
190.5	4.5	FA	FfF
195.5	4.5	FA	FfH
200.5	4.5	FA	FfH
205.5	4.5	FA	FfH
210.5	4.5	Hit	HfH
215.5	4.5	FA	FfC
220.5	4.5	Hit	HfM
225.5	4.5	FA	FfH
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfF
240.5	4.5	Hit	HfF
245.5	4.5	FA	FfH
250.5	4.5	NR	NRfX
255.5	4.5	FA	FfH
260.5	4.5	FA	FfH
265.5	4.5	FA	FfM
