onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfF
5.5	4.5	Hit	HfF
10.5	4.5	FA	FfF
15.5	4.5	FA	FfF
20.5	4.5	FA	FfM
25.5	4.5	NR	NRfX
30.5	4.5	FA	FfF
35.5	4.5	NR	NRfX
40.5	4.5	Hit	HfM
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfF
60.5	4.5	FA	FfF
65.5	4.5	NR	NRfX
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfM
80.5	4.5	FA	FfM
85.5	4.5	FA	FfF
90.5	4.5	Hit	HfM
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfF
105.5	4.5	FA	FfF
110.5	4.5	Hit	HfC
115.5	4.5	Hit	HfM
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfC
130.5	4.5	FA	FfF
135.5	4.5	NR	NRfX
140.5	4.5	Hit	HfF
145.5	4.5	Hit	HfC
150.5	4.5	FA	FfF
155.5	4.5	Hit	HfC
160.5	4.5	Hit	HfF
165.5	4.5	FA	FfF
170.5	4.5	FA	FfH
175.5	4.5	NR	NRfX
180.5	4.5	FA	FfF
185.5	4.5	FA	FfM
190.5	4.5	FA	FfC
195.5	4.5	Hit	HfF
200.5	4.5	Hit	HfH
205.5	4.5	FA	FfF
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfF
220.5	4.5	FA	FfC
225.5	4.5	FA	FfF
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfC
240.5	4.5	FA	FfM
245.5	4.5	Hit	HfH
250.5	4.5	FA	FfF
255.5	4.5	Hit	HfM
260.5	4.5	FA	FfM
265.5	4.5	Hit	HfC
