onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfC
5.5	4.5	Hit	HfH
10.5	4.5	Hit	HfF
15.5	4.5	Hit	HfM
20.5	4.5	NR	NRfX
25.5	4.5	Hit	HfH
30.5	4.5	FA	FfF
35.5	4.5	FA	FfF
40.5	4.5	Hit	HfM
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfC
55.5	4.5	FA	FfH
60.5	4.5	Hit	HfH
65.5	4.5	Hit	HfH
70.5	4.5	FA	FfM
75.5	4.5	Hit	HfH
80.5	4.5	FA	FfM
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfF
95.5	4.5	Hit	HfF
100.5	4.5	Hit	NRfX
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfH
115.5	4.5	NR	NRfX
120.5	4.5	Hit	NRfX
125.5	4.5	Hit	HfH
130.5	4.5	FA	FfF
135.5	4.5	FA	FfF
140.5	4.5	FA	FfH
145.5	4.5	NR	NRfX
150.5	4.5	Hit	HfF
155.5	4.5	Hit	HfH
160.5	4.5	FA	FfC
165.5	4.5	Hit	HfH
170.5	4.5	Hit	NRfX
175.5	4.5	FA	NRfX
180.5	4.5	FA	FfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfF
195.5	4.5	Hit	HfC
200.5	4.5	NR	NRfX
205.5	4.5	FA	FfH
210.5	4.5	FA	FfF
215.5	4.5	Hit	HfC
220.5	4.5	Hit	HfM
225.5	4.5	FA	FfH
230.5	4.5	Hit	NRfX
235.5	4.5	Hit	NRfX
240.5	4.5	FA	NRfX
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfH
255.5	4.5	FA	FfF
260.5	4.5	Hit	HfH
265.5	4.5	Hit	NRfX
