onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfH
10.5	4.5	NR	NRfX
15.5	4.5	NR	NRfX
20.5	4.5	Hit	HfF
25.5	4.5	Hit	HfC
30.5	4.5	FA	FfH
35.5	4.5	FA	FfH
40.5	4.5	NR	NRfX
45.5	4.5	FA	FfF
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfC
65.5	4.5	FA	FfH
70.5	4.5	FA	FfF
75.5	4.5	FA	FfF
80.5	4.5	Hit	HfC
85.5	4.5	FA	FfH
90.5	4.5	Hit	HfC
95.5	4.5	FA	FfH
100.5	4.5	FA	FfH
105.5	4.5	Hit	HfF
110.5	4.5	Hit	HfF
115.5	4.5	FA	FfH
120.5	4.5	FA	FfH
125.5	4.5	Hit	HfF
130.5	4.5	FA	FfC
135.5	4.5	Hit	HfF
140.5	4.5	FA	FfC
145.5	4.5	FA	FfF
150.5	4.5	Hit	HfC
155.5	4.5	Hit	HfF
160.5	4.5	FA	FfH
165.5	4.5	NR	NRfX
170.5	4.5	Hit	HfC
175.5	4.5	Hit	HfF
180.5	4.5	FA	FfH
185.5	4.5	FA	FfH
190.5	4.5	Hit	NRfX
195.5	4.5	FA	FfH
200.5	4.5	Hit	HfH
205.5	4.5	FA	FfM
210.5	4.5	Hit	HfF
215.5	4.5	FA	FfH
220.5	4.5	FA	FfH
225.5	4.5	FA	FfF
230.5	4.5	Hit	HfF
235.5	4.5	Hit	HfF
240.5	4.5	Hit	HfC
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfH
255.5	4.5	Hit	HfF
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfF
