onset	duration	trial_type_a	trial_type_b
0.5	3	RpHit	RpHpF
4.0	3	RpHit	RpHpH
7.5	3	RpMiss	RpCMpF
11.0	3	RpHit	RpHpH
14.5	3	RpFA	RpFpF
18.0	3	RpHit	RpHpH
21.5	3	NR	NRpXpX
25.0	3	RpHit	RpHpH
28.5	3	RpHit	RpHpH
32.0	3	RpHit	RpHpH
35.5	3	RpCR	RpCMpF
39.0	3	RpHit	RpHpH
42.5	3	RpFA	RpFpH
46.0	3	RpFA	RpFpF
49.5	3	RpCR	RpCMpH
53.0	3	RpMiss	RpCMpH
56.5	3	RpHit	RpHpH
60.0	3	RpFA	RpFpF
63.5	3	RpHit	RpHpH
67.0	3	RpHit	RpHpF
70.5	3	RpFA	RpFpH
74.0	3	RpHit	RpHpH
77.5	3	RpFA	RpFpF
81.0	3	RpHit	RpHpH
84.5	3	RpFA	RpFpH
88.0	3	NR	NRpXpX
91.5	3	RpFA	RpFpH
95.0	3	RpHit	RpHpH
98.5	3	NR	NRpXpX
102.0	3	RpHit	RpHpH
105.5	3	RpFA	RpFpF
109.0	3	NR	NRpXpX
112.5	3	RpHit	RpHpH
116.0	3	RpFA	RpFpF
119.5	3	RpFA	RpFpF
123.0	3	RpCR	RpCMpH
126.5	3	RpMiss	RpCMpF
130.0	3	RpHit	RpHpF
133.5	3	RpHit	RpHpH
137.0	3	RpHit	RpHpH
140.5	3	RpHit	RpHpH
144.0	3	RpFA	RpFpF
147.5	3	RpCR	RpCMpH
151.0	3	RpMiss	RpCMpF
154.5	3	RpCR	RpCMpH
158.0	3	RpHit	RpHpF
161.5	3	RpHit	RpHpH
165.0	3	RpCR	RpCMpH
168.5	3	RpFA	RpFpH
172.0	3	RpHit	RpHpH
175.5	3	RpFA	RpFpF
179.0	3	RpMiss	RpCMpH
182.5	3	RpFA	RpFpH
186.0	3	RpFA	RpFpH
189.5	3	RpHit	RpHpH
193.0	3	RpFA	RpFpF
196.5	3	RpHit	RpHpH
200.0	3	RpFA	RpFpH
203.5	3	RpCR	RpCMpF
207.0	3	RpFA	RpFpH
210.5	3	RpFA	RpFpH
214.0	3	RpHit	RpHpH
217.5	3	RpFA	RpFpH
221.0	3	RpHit	RpHpF
224.5	3	NR	NRpXpX
228.0	3	RpHit	RpHpH
231.5	3	RpFA	RpFpF
235.0	3	RpFA	RpFpF
238.5	3	RpHit	RpHpH
242.0	3	RpFA	RpFpF
245.5	3	RpHit	RpHpH
