onset	duration	trial_type_a	trial_type_b
0.5	3	RpFA	RpFpH
4.0	3	RpFA	RpFpF
7.5	3	RpHit	RpHpF
11.0	3	RpHit	RpHpF
14.5	3	RpFA	RpFpH
18.0	3	NR	NRpXpX
21.5	3	RpFA	RpFpH
25.0	3	RpHit	RpHpH
28.5	3	RpFA	RpFpF
32.0	3	RpFA	RpFpF
35.5	3	RpFA	RpFpH
39.0	3	RpMiss	RpCMpH
42.5	3	RpMiss	RpCMpH
46.0	3	RpFA	RpFpF
49.5	3	RpFA	RpFpH
53.0	3	RpHit	RpHpH
56.5	3	RpMiss	RpCMpF
60.0	3	RpFA	RpFpH
63.5	3	RpHit	RpHpH
67.0	3	RpHit	RpHpF
70.5	3	RpHit	RpHpH
74.0	3	RpHit	RpHpH
77.5	3	RpFA	RpFpH
81.0	3	RpMiss	RpCMpH
84.5	3	RpHit	RpHpH
88.0	3	RpFA	RpFpF
91.5	3	RpMiss	RpCMpF
95.0	3	RpMiss	RpCMpH
98.5	3	NR	NRpXpX
102.0	3	RpHit	RpHpH
105.5	3	RpHit	RpHpH
109.0	3	RpFA	RpFpF
112.5	3	RpFA	RpFpF
116.0	3	RpMiss	RpCMpF
119.5	3	RpHit	RpHpH
123.0	3	RpFA	RpFpF
126.5	3	RpFA	RpFpF
130.0	3	RpFA	RpFpF
133.5	3	RpHit	RpHpH
137.0	3	NR	NRpXpX
140.5	3	RpHit	RpHpH
144.0	3	RpHit	RpHpH
147.5	3	RpCR	RpCMpH
151.0	3	NR	NRpXpX
154.5	3	RpFA	RpFpF
158.0	3	RpFA	RpFpH
161.5	3	RpHit	NRpXpX
165.0	3	RpFA	RpFpF
168.5	3	RpFA	RpFpF
172.0	3	NR	NRpXpX
175.5	3	RpFA	RpFpF
179.0	3	RpHit	RpHpH
182.5	3	RpFA	RpFpF
186.0	3	NR	NRpXpX
189.5	3	RpCR	RpCMpF
193.0	3	RpFA	RpFpF
196.5	3	RpMiss	RpCMpF
200.0	3	RpHit	RpHpF
203.5	3	RpHit	RpHpH
207.0	3	RpHit	RpHpH
210.5	3	RpHit	RpHpH
214.0	3	RpMiss	RpCMpH
217.5	3	RpMiss	RpCMpH
