onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfF
5.5	4.5	Hit	NRfX
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfF
25.5	4.5	Hit	HfF
30.5	4.5	FA	FfF
35.5	4.5	Hit	HfH
40.5	4.5	FA	FfH
45.5	4.5	FA	FfC
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfH
60.5	4.5	NR	NRfX
65.5	4.5	Hit	HfH
70.5	4.5	Hit	NRfX
75.5	4.5	Hit	HfH
80.5	4.5	NR	NRfX
85.5	4.5	Hit	NRfX
90.5	4.5	Hit	HfF
95.5	4.5	Hit	HfH
100.5	4.5	Hit	NRfX
105.5	4.5	Hit	HfH
110.5	4.5	FA	FfF
115.5	4.5	NR	NRfX
120.5	4.5	Hit	HfC
125.5	4.5	NR	NRfX
130.5	4.5	Hit	HfF
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfC
145.5	4.5	FA	FfH
150.5	4.5	Hit	HfH
155.5	4.5	Hit	HfF
160.5	4.5	Hit	HfC
165.5	4.5	Hit	HfF
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	NRfX
195.5	4.5	FA	FfF
200.5	4.5	NR	NRfX
205.5	4.5	Hit	HfC
210.5	4.5	FA	FfF
215.5	4.5	FA	FfH
220.5	4.5	FA	FfH
225.5	4.5	FA	FfF
230.5	4.5	FA	FfH
235.5	4.5	Hit	HfH
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfC
250.5	4.5	FA	FfH
255.5	4.5	Hit	HfH
260.5	4.5	Hit	HfM
265.5	4.5	FA	FfF
