onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpH
4.0	3	Miss	MpF
7.5	3	FA	FpH
11.0	3	FA	FpH
14.5	3	NR	NRpX
18.0	3	Hit	HpH
21.5	3	Hit	HpF
25.0	3	FA	FpH
28.5	3	NR	NRpX
32.0	3	Hit	HpH
35.5	3	Hit	HpF
39.0	3	Hit	HpH
42.5	3	FA	FpF
46.0	3	Hit	HpH
49.5	3	NR	NRpX
53.0	3	Hit	HpH
56.5	3	NR	NRpX
60.0	3	CR	CpF
63.5	3	FA	FpH
67.0	3	Hit	HpF
70.5	3	FA	FpH
74.0	3	Hit	HpF
77.5	3	Hit	NRpX
81.0	3	FA	FpF
84.5	3	CR	CpH
88.0	3	Hit	HpH
91.5	3	Hit	HpF
95.0	3	FA	FpH
98.5	3	CR	CpH
102.0	3	Miss	MpH
105.5	3	Hit	HpH
109.0	3	Miss	MpH
112.5	3	FA	FpH
116.0	3	Hit	HpF
119.5	3	FA	FpF
123.0	3	FA	FpF
126.5	3	Hit	HpH
130.0	3	FA	FpF
133.5	3	FA	FpF
137.0	3	Hit	HpF
140.5	3	Hit	HpH
144.0	3	FA	FpF
147.5	3	NR	NRpX
151.0	3	FA	FpF
154.5	3	Hit	HpH
158.0	3	Miss	MpF
161.5	3	FA	FpF
165.0	3	Hit	HpF
168.5	3	FA	FpF
172.0	3	CR	CpH
175.5	3	CR	CpH
179.0	3	Miss	MpF
182.5	3	Hit	HpH
186.0	3	Hit	HpF
189.5	3	CR	CpH
193.0	3	CR	CpF
196.5	3	FA	FpF
200.0	3	Hit	HpH
203.5	3	FA	FpF
207.0	3	FA	FpF
210.5	3	FA	FpF
214.0	3	Miss	MpF
217.5	3	Hit	HpF
221.0	3	Hit	HpH
224.5	3	Hit	HpF
228.0	3	FA	FpF
231.5	3	Miss	MpF
235.0	3	Miss	MpF
238.5	3	FA	FpH
242.0	3	Miss	MpF
245.5	3	Miss	MpF
249.0	3	NR	NRpX
252.5	3	FA	FpH
256.0	3	FA	FpF
259.5	3	Hit	HpH
263.0	3	Miss	MpH
266.5	3	Hit	HpH
270.0	3	Hit	HpH
273.5	3	Hit	HpH
277.0	3	Miss	MpH
280.5	3	FA	FpH
284.0	3	FA	FpF
287.5	3	Miss	MpH
291.0	3	Hit	HpF
294.5	3	FA	FpH
298.0	3	FA	FpH
301.5	3	FA	FpH
305.0	3	FA	FpF
308.5	3	FA	FpF
312.0	3	CR	CpH
315.5	3	NR	NRpX
319.0	3	FA	FpF
322.5	3	Hit	HpH
326.0	3	Hit	HpH
329.5	3	NR	NRpX
333.0	3	Miss	MpH
336.5	3	FA	FpH
340.0	3	Hit	HpF
343.5	3	FA	FpH
347.0	3	FA	FpH
350.5	3	FA	FpF
354.0	3	Hit	HpH
357.5	3	FA	FpH
361.0	3	FA	FpH
364.5	3	Hit	HpH
368.0	3	FA	FpF
371.5	3	Hit	HpF
375.0	3	Hit	HpH
