onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpH
4.0	3	FA	FpH
7.5	3	Hit	HpH
11.0	3	Miss	MpH
14.5	3	Hit	NRpX
18.0	3	Hit	HpH
21.5	3	CR	CpF
25.0	3	Hit	HpH
28.5	3	Miss	MpH
32.0	3	FA	FpF
35.5	3	Miss	MpF
39.0	3	Miss	MpF
42.5	3	Hit	HpH
46.0	3	CR	CpH
49.5	3	Hit	HpH
53.0	3	CR	CpH
56.5	3	Hit	HpF
60.0	3	NR	NRpX
63.5	3	Hit	HpF
67.0	3	Hit	HpH
70.5	3	CR	CpF
74.0	3	CR	CpF
77.5	3	FA	FpF
81.0	3	FA	FpH
84.5	3	Hit	HpH
88.0	3	Miss	MpH
91.5	3	FA	FpF
95.0	3	CR	CpF
98.5	3	Hit	HpH
102.0	3	CR	CpH
105.5	3	CR	CpF
109.0	3	Hit	NRpX
112.5	3	FA	FpH
116.0	3	FA	FpF
119.5	3	Hit	HpF
123.0	3	NR	NRpX
126.5	3	CR	CpF
130.0	3	Hit	HpH
133.5	3	CR	CpH
137.0	3	FA	FpH
140.5	3	NR	NRpX
144.0	3	Miss	MpH
147.5	3	CR	CpH
151.0	3	CR	CpH
154.5	3	Hit	HpH
158.0	3	NR	NRpX
161.5	3	FA	FpH
165.0	3	NR	NRpX
168.5	3	CR	CpH
172.0	3	Miss	MpH
175.5	3	Hit	HpF
179.0	3	FA	FpF
182.5	3	Hit	HpF
186.0	3	CR	CpF
189.5	3	NR	NRpX
193.0	3	Hit	HpF
196.5	3	Miss	MpF
200.0	3	Hit	HpH
203.5	3	FA	FpF
207.0	3	NR	NRpX
210.5	3	CR	CpH
214.0	3	CR	CpH
217.5	3	CR	CpH
221.0	3	Hit	HpH
224.5	3	FA	FpF
228.0	3	Hit	HpF
231.5	3	CR	CpF
235.0	3	Hit	HpF
238.5	3	CR	CpF
242.0	3	Hit	HpF
245.5	3	Hit	HpH
249.0	3	Hit	HpF
252.5	3	Miss	MpH
256.0	3	FA	NRpX
259.5	3	Miss	MpF
263.0	3	CR	CpH
266.5	3	FA	FpF
270.0	3	Miss	MpF
273.5	3	CR	CpH
277.0	3	Hit	HpH
280.5	3	CR	CpH
284.0	3	CR	CpF
287.5	3	CR	CpF
291.0	3	Hit	HpH
294.5	3	FA	FpH
298.0	3	Hit	HpH
301.5	3	FA	FpF
305.0	3	NR	NRpX
308.5	3	Miss	MpF
312.0	3	NR	NRpX
315.5	3	Hit	HpF
319.0	3	FA	FpH
322.5	3	Hit	HpH
326.0	3	Hit	HpH
329.5	3	Miss	NRpX
333.0	3	Miss	MpF
336.5	3	CR	CpH
340.0	3	Miss	MpH
343.5	3	CR	CpF
347.0	3	FA	FpH
350.5	3	NR	NRpX
354.0	3	FA	FpF
357.5	3	Miss	MpF
361.0	3	Hit	HpH
364.5	3	Hit	HpH
368.0	3	FA	FpF
371.5	3	CR	CpF
375.0	3	Miss	MpF
