onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfM
10.5	4.5	NR	NRfX
15.5	4.5	NR	NRfX
20.5	4.5	FA	FfF
25.5	4.5	Hit	HfH
30.5	4.5	NR	NRfX
35.5	4.5	FA	NRfX
40.5	4.5	Hit	HfF
45.5	4.5	FA	FfH
50.5	4.5	Hit	HfC
55.5	4.5	Hit	NRfX
60.5	4.5	FA	FfH
65.5	4.5	NR	NRfX
70.5	4.5	NR	NRfX
75.5	4.5	FA	FfH
80.5	4.5	Hit	HfM
85.5	4.5	Hit	HfC
90.5	4.5	FA	FfF
95.5	4.5	NR	NRfX
100.5	4.5	Hit	HfC
105.5	4.5	NR	NRfX
110.5	4.5	Hit	HfC
115.5	4.5	NR	NRfX
120.5	4.5	FA	FfM
125.5	4.5	Hit	HfH
130.5	4.5	Hit	NRfX
135.5	4.5	NR	NRfX
140.5	4.5	NR	NRfX
145.5	4.5	Hit	HfC
150.5	4.5	Hit	HfH
155.5	4.5	Hit	HfF
160.5	4.5	Hit	HfC
165.5	4.5	NR	NRfX
170.5	4.5	NR	NRfX
175.5	4.5	NR	NRfX
180.5	4.5	FA	FfF
185.5	4.5	FA	FfF
190.5	4.5	FA	FfH
195.5	4.5	NR	NRfX
200.5	4.5	Hit	HfH
205.5	4.5	NR	NRfX
210.5	4.5	FA	FfM
215.5	4.5	FA	FfH
220.5	4.5	FA	FfC
225.5	4.5	Hit	HfC
230.5	4.5	Hit	HfM
235.5	4.5	FA	FfF
240.5	4.5	NR	NRfX
245.5	4.5	FA	FfM
250.5	4.5	FA	FfC
255.5	4.5	Hit	HfC
260.5	4.5	FA	FfC
265.5	4.5	NR	NRfX
