onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	Hit	HfH
10.5	4.5	FA	FfH
15.5	4.5	Hit	HfC
20.5	4.5	NR	NRfX
25.5	4.5	FA	FfC
30.5	4.5	FA	FfF
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfF
50.5	4.5	Hit	HfF
55.5	4.5	Hit	HfF
60.5	4.5	Hit	HfC
65.5	4.5	Hit	HfF
70.5	4.5	Hit	HfF
75.5	4.5	Hit	HfF
80.5	4.5	Hit	HfF
85.5	4.5	FA	FfF
90.5	4.5	Hit	HfC
95.5	4.5	FA	FfH
100.5	4.5	NR	NRfX
105.5	4.5	FA	FfH
110.5	4.5	FA	FfH
115.5	4.5	FA	FfH
120.5	4.5	FA	FfH
125.5	4.5	Hit	HfH
130.5	4.5	Hit	HfC
135.5	4.5	Hit	HfH
140.5	4.5	FA	FfF
145.5	4.5	Hit	HfC
150.5	4.5	Hit	HfF
155.5	4.5	Hit	HfH
160.5	4.5	FA	FfH
165.5	4.5	Hit	HfF
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfH
180.5	4.5	FA	FfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfH
195.5	4.5	NR	NRfX
200.5	4.5	Hit	HfF
205.5	4.5	FA	FfH
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfH
225.5	4.5	FA	FfC
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfH
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfC
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfH
260.5	4.5	FA	FfM
265.5	4.5	FA	FfM
