onset	duration	trial_type_a	trial_type_b
0.5	3	RpFA	RpFpH
4.0	3	RpFA	RpFpF
7.5	3	RpFA	RpFpH
11.0	3	RpHit	RpHpH
14.5	3	RpHit	RpHpF
18.0	3	RpMiss	RpCMpH
21.5	3	RpHit	RpHpH
25.0	3	RpHit	RpHpF
28.5	3	RpMiss	NRpXpX
32.0	3	RpCR	RpCMpF
35.5	3	RpHit	RpHpH
39.0	3	RpFA	RpFpH
42.5	3	RpHit	RpHpF
46.0	3	RpFA	NRpXpX
49.5	3	RpHit	RpHpF
53.0	3	RpMiss	RpCMpH
56.5	3	RpHit	RpHpH
60.0	3	RpHit	RpHpH
63.5	3	RpHit	RpHpF
67.0	3	RpHit	RpHpF
70.5	3	RpHit	RpHpF
74.0	3	RpHit	RpHpH
77.5	3	RpFA	RpFpH
81.0	3	NR	NRpXpX
84.5	3	RpFA	RpFpF
88.0	3	RpHit	RpHpH
91.5	3	RpHit	RpHpF
95.0	3	NR	NRpXpX
98.5	3	RpCR	RpCMpF
102.0	3	RpFA	RpFpF
105.5	3	RpHit	RpHpF
109.0	3	RpHit	RpHpF
112.5	3	RpFA	RpFpH
116.0	3	RpMiss	RpCMpF
119.5	3	RpFA	RpFpF
123.0	3	RpMiss	RpCMpH
126.5	3	RpFA	RpFpF
130.0	3	NR	NRpXpX
133.5	3	RpMiss	RpCMpH
137.0	3	RpFA	RpFpH
140.5	3	NR	NRpXpX
144.0	3	RpCR	RpCMpH
147.5	3	RpHit	RpHpH
151.0	3	RpFA	RpFpF
154.5	3	RpMiss	RpCMpF
158.0	3	RpHit	RpHpF
161.5	3	NR	NRpXpX
165.0	3	RpHit	RpHpH
168.5	3	RpMiss	RpCMpH
172.0	3	RpHit	RpHpH
175.5	3	RpHit	RpHpF
179.0	3	RpHit	RpHpH
182.5	3	RpFA	RpFpH
186.0	3	RpHit	RpHpF
189.5	3	RpHit	RpHpH
193.0	3	RpHit	RpHpH
196.5	3	RpHit	RpHpH
200.0	3	RpHit	RpHpH
203.5	3	RpFA	RpFpH
207.0	3	RpFA	RpFpH
210.5	3	RpHit	RpHpH
214.0	3	NR	NRpXpX
217.5	3	RpMiss	RpCMpF
