onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfF
5.5	4.5	FA	FfF
10.5	4.5	Hit	HfC
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfH
25.5	4.5	FA	FfH
30.5	4.5	FA	FfC
35.5	4.5	NR	NRfX
40.5	4.5	FA	FfH
45.5	4.5	Hit	HfH
50.5	4.5	FA	FfH
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfH
65.5	4.5	Hit	HfH
70.5	4.5	NR	NRfX
75.5	4.5	Hit	HfF
80.5	4.5	Hit	HfF
85.5	4.5	Hit	HfM
90.5	4.5	Hit	HfC
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfC
110.5	4.5	FA	FfF
115.5	4.5	Hit	HfF
120.5	4.5	NR	NRfX
125.5	4.5	NR	NRfX
130.5	4.5	Hit	HfC
135.5	4.5	FA	FfH
140.5	4.5	FA	FfH
145.5	4.5	FA	FfH
150.5	4.5	Hit	HfC
155.5	4.5	Hit	HfM
160.5	4.5	Hit	HfF
165.5	4.5	Hit	HfC
170.5	4.5	NR	NRfX
175.5	4.5	Hit	HfC
180.5	4.5	FA	FfH
185.5	4.5	NR	NRfX
190.5	4.5	FA	FfF
195.5	4.5	Hit	HfH
200.5	4.5	FA	FfH
205.5	4.5	FA	FfH
210.5	4.5	NR	NRfX
215.5	4.5	FA	FfH
220.5	4.5	Hit	HfH
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfH
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfF
255.5	4.5	FA	FfH
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfF
