onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	Hit	NRfX
10.5	4.5	FA	FfH
15.5	4.5	Hit	HfF
20.5	4.5	FA	NRfX
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfC
35.5	4.5	Hit	NRfX
40.5	4.5	FA	FfM
45.5	4.5	NR	NRfX
50.5	4.5	Hit	NRfX
55.5	4.5	Hit	NRfX
60.5	4.5	Hit	HfF
65.5	4.5	Hit	HfH
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfH
80.5	4.5	NR	NRfX
85.5	4.5	Hit	HfH
90.5	4.5	NR	NRfX
95.5	4.5	NR	NRfX
100.5	4.5	NR	NRfX
105.5	4.5	NR	NRfX
110.5	4.5	FA	NRfX
115.5	4.5	Hit	NRfX
120.5	4.5	Hit	NRfX
125.5	4.5	Hit	HfH
130.5	4.5	NR	NRfX
135.5	4.5	NR	NRfX
140.5	4.5	Hit	HfC
145.5	4.5	Hit	NRfX
150.5	4.5	FA	FfH
155.5	4.5	Hit	NRfX
160.5	4.5	FA	FfF
165.5	4.5	Hit	HfC
170.5	4.5	NR	NRfX
175.5	4.5	FA	FfH
180.5	4.5	FA	FfH
185.5	4.5	FA	NRfX
190.5	4.5	NR	NRfX
195.5	4.5	Hit	NRfX
200.5	4.5	Hit	HfH
205.5	4.5	NR	NRfX
210.5	4.5	Hit	HfF
215.5	4.5	NR	NRfX
220.5	4.5	NR	NRfX
225.5	4.5	Hit	HfH
230.5	4.5	NR	NRfX
235.5	4.5	NR	NRfX
240.5	4.5	NR	NRfX
245.5	4.5	Hit	HfH
250.5	4.5	NR	NRfX
255.5	4.5	FA	FfF
260.5	4.5	Hit	HfF
265.5	4.5	NR	NRfX
