onset	duration	trial_type_a	trial_type_b
0.5	3	RpMiss	RpCMpH
4.0	3	RpMiss	RpCMpH
7.5	3	NR	NRpXpX
11.0	3	RpHit	NRpXpX
14.5	3	NR	NRpXpX
18.0	3	RpFA	RpFpF
21.5	3	RpMiss	NRpXpX
25.0	3	RpMiss	NRpXpX
28.5	3	RpFA	RpFpH
32.0	3	RpMiss	RpCMpH
35.5	3	RpMiss	RpCMpF
39.0	3	NR	NRpXpX
42.5	3	NR	NRpXpX
46.0	3	NR	NRpXpX
49.5	3	RpFA	NRpXpX
53.0	3	NR	NRpXpX
56.5	3	RpFA	RpFpH
60.0	3	RpCR	RpCMpH
63.5	3	RpFA	RpFpF
67.0	3	RpHit	RpHpF
70.5	3	NR	NRpXpX
74.0	3	NR	NRpXpX
77.5	3	RpMiss	NRpXpX
81.0	3	NR	NRpXpX
84.5	3	RpHit	RpHpH
88.0	3	RpFA	RpFpH
91.5	3	RpHit	RpHpH
95.0	3	NR	NRpXpX
98.5	3	RpHit	RpHpH
102.0	3	RpFA	RpFpH
105.5	3	RpFA	RpFpF
109.0	3	RpMiss	NRpXpX
112.5	3	RpFA	RpFpF
116.0	3	NR	NRpXpX
119.5	3	RpHit	RpHpH
123.0	3	RpFA	RpFpH
126.5	3	RpHit	RpHpH
130.0	3	NR	NRpXpX
133.5	3	RpFA	RpFpF
137.0	3	RpFA	RpFpH
140.5	3	NR	NRpXpX
144.0	3	RpFA	RpFpF
147.5	3	RpMiss	RpCMpH
151.0	3	RpHit	RpHpH
154.5	3	RpCR	RpCMpH
158.0	3	RpFA	RpFpF
161.5	3	RpFA	RpFpF
165.0	3	RpHit	RpHpH
168.5	3	NR	NRpXpX
172.0	3	RpHit	RpHpH
175.5	3	RpMiss	RpCMpH
179.0	3	RpHit	RpHpH
182.5	3	RpHit	RpHpF
186.0	3	RpFA	NRpXpX
189.5	3	RpFA	RpFpF
193.0	3	NR	NRpXpX
196.5	3	RpFA	RpFpH
200.0	3	NR	NRpXpX
203.5	3	NR	NRpXpX
207.0	3	RpHit	RpHpH
210.5	3	RpHit	RpHpH
214.0	3	NR	NRpXpX
217.5	3	NR	NRpXpX
221.0	3	NR	NRpXpX
224.5	3	RpMiss	RpCMpH
228.0	3	RpHit	RpHpH
231.5	3	NR	NRpXpX
235.0	3	NR	NRpXpX
238.5	3	NR	NRpXpX
242.0	3	NR	NRpXpX
245.5	3	RpHit	RpHpF
249.0	3	RpHit	RpHpH
252.5	3	RpHit	RpHpH
256.0	3	NR	NRpXpX
259.5	3	RpHit	RpHpH
263.0	3	RpFA	RpFpH
266.5	3	RpFA	RpFpH
270.0	3	RpMiss	RpCMpH
273.5	3	RpMiss	RpCMpH
277.0	3	RpFA	RpFpH
280.5	3	NR	NRpXpX
284.0	3	RpFA	RpFpH
287.5	3	RpHit	RpHpH
291.0	3	RpHit	RpHpH
294.5	3	RpFA	RpFpH
298.0	3	RpHit	RpHpH
301.5	3	NR	NRpXpX
305.0	3	RpHit	RpHpH
308.5	3	RpHit	RpHpF
312.0	3	RpHit	NRpXpX
315.5	3	RpCR	RpCMpH
319.0	3	RpFA	RpFpH
322.5	3	NR	NRpXpX
326.0	3	RpFA	RpFpF
329.5	3	RpHit	NRpXpX
333.0	3	RpHit	RpHpF
336.5	3	RpHit	RpHpH
340.0	3	RpMiss	NRpXpX
343.5	3	RpHit	RpHpH
347.0	3	NR	NRpXpX
350.5	3	RpHit	RpHpF
354.0	3	RpHit	RpHpH
357.5	3	RpMiss	RpCMpH
361.0	3	RpHit	NRpXpX
364.5	3	NR	NRpXpX
368.0	3	RpFA	RpFpH
371.5	3	NR	NRpXpX
375.0	3	RpHit	RpHpH
378.5	3	RpHit	RpHpH
382.0	3	NR	NRpXpX
385.5	3	RpHit	RpHpF
389.0	3	NR	NRpXpX
392.5	3	NR	NRpXpX
396.0	3	RpHit	RpHpH
399.5	3	RpFA	RpFpF
403.0	3	NR	NRpXpX
406.5	3	RpHit	RpHpH
410.0	3	RpMiss	RpCMpF
413.5	3	NR	NRpXpX
417.0	3	RpFA	NRpXpX
420.5	3	NR	NRpXpX
424.0	3	NR	NRpXpX
427.5	3	NR	NRpXpX
431.0	3	NR	NRpXpX
434.5	3	NR	NRpXpX
438.0	3	NR	NRpXpX
441.5	3	RpFA	RpFpH
445.0	3	NR	NRpXpX
448.5	3	RpHit	RpHpH
452.0	3	RpHit	RpHpH
455.5	3	RpMiss	RpCMpF
459.0	3	RpHit	RpHpH
462.5	3	RpFA	RpFpH
466.0	3	RpFA	RpFpH
469.5	3	RpMiss	RpCMpH
473.0	3	NR	NRpXpX
476.5	3	RpMiss	RpCMpH
480.0	3	RpHit	RpHpH
483.5	3	RpMiss	RpCMpH
487.0	3	NR	NRpXpX
490.5	3	NR	NRpXpX
494.0	3	NR	NRpXpX
497.5	3	NR	NRpXpX
501.0	3	RpHit	RpHpH
504.5	3	RpHit	NRpXpX
508.0	3	RpFA	RpFpF
511.5	3	NR	NRpXpX
515.0	3	RpHit	RpHpF
518.5	3	RpCR	RpCMpH
522.0	3	NR	NRpXpX
525.5	3	NR	NRpXpX
529.0	3	RpFA	RpFpH
532.5	3	NR	NRpXpX
536.0	3	NR	NRpXpX
539.5	3	NR	NRpXpX
543.0	3	NR	NRpXpX
546.5	3	RpFA	RpFpH
550.0	3	NR	NRpXpX
553.5	3	RpHit	RpHpH
557.0	3	NR	NRpXpX
560.5	3	RpMiss	RpCMpH
564.0	3	RpHit	RpHpH
567.5	3	RpMiss	RpCMpH
571.0	3	RpHit	RpHpH
574.5	3	RpFA	NRpXpX
578.0	3	NR	NRpXpX
581.5	3	NR	NRpXpX
585.0	3	NR	NRpXpX
588.5	3	RpCR	RpCMpH
592.0	3	RpHit	RpHpH
595.5	3	RpHit	RpHpH
599.0	3	RpMiss	RpCMpH
602.5	3	RpHit	RpHpH
606.0	3	RpMiss	RpCMpH
609.5	3	RpMiss	RpCMpF
613.0	3	RpHit	RpHpF
616.5	3	RpFA	RpFpF
620.0	3	NR	NRpXpX
623.5	3	NR	NRpXpX
627.0	3	RpHit	RpHpH
630.5	3	RpFA	RpFpF
634.0	3	NR	NRpXpX
637.5	3	RpFA	RpFpF
641.0	3	RpFA	RpFpH
644.5	3	RpFA	RpFpH
648.0	3	NR	NRpXpX
651.5	3	NR	NRpXpX
655.0	3	RpMiss	RpCMpH
658.5	3	NR	NRpXpX
662.0	3	RpHit	RpHpH
665.5	3	RpHit	RpHpF
669.0	3	RpMiss	RpCMpH
672.5	3	NR	NRpXpX
676.0	3	NR	NRpXpX
679.5	3	NR	NRpXpX
683.0	3	NR	NRpXpX
686.5	3	RpMiss	RpCMpH
690.0	3	RpHit	RpHpF
693.5	3	NR	NRpXpX
697.0	3	NR	NRpXpX
700.5	3	RpFA	NRpXpX
704.0	3	RpHit	RpHpH
707.5	3	NR	NRpXpX
