onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfH
10.5	4.5	Hit	HfM
15.5	4.5	FA	FfF
20.5	4.5	Hit	HfH
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfH
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfF
45.5	4.5	Hit	HfF
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfC
65.5	4.5	FA	FfF
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfC
80.5	4.5	FA	FfC
85.5	4.5	FA	FfF
90.5	4.5	NR	NRfX
95.5	4.5	Hit	HfF
100.5	4.5	Hit	HfF
105.5	4.5	Hit	HfM
110.5	4.5	FA	FfF
115.5	4.5	FA	FfF
120.5	4.5	Hit	HfH
125.5	4.5	Hit	HfM
130.5	4.5	NR	NRfX
135.5	4.5	FA	FfF
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfM
150.5	4.5	FA	FfH
155.5	4.5	FA	FfH
160.5	4.5	Hit	HfH
165.5	4.5	FA	FfF
170.5	4.5	FA	FfF
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfF
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfM
200.5	4.5	Hit	HfF
205.5	4.5	Hit	HfM
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfH
225.5	4.5	FA	FfF
230.5	4.5	NR	NRfX
235.5	4.5	Hit	HfF
240.5	4.5	FA	FfH
245.5	4.5	NR	NRfX
250.5	4.5	FA	FfH
255.5	4.5	Hit	HfH
260.5	4.5	FA	FfH
265.5	4.5	FA	FfC
