onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfM
5.5	4.5	FA	FfC
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfF
25.5	4.5	Hit	HfH
30.5	4.5	FA	FfF
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfF
50.5	4.5	FA	FfF
55.5	4.5	FA	FfC
60.5	4.5	Hit	HfC
65.5	4.5	Hit	HfF
70.5	4.5	FA	FfF
75.5	4.5	FA	FfH
80.5	4.5	Hit	HfF
85.5	4.5	Hit	HfH
90.5	4.5	NR	NRfX
95.5	4.5	FA	FfF
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfC
110.5	4.5	Hit	HfM
115.5	4.5	FA	FfC
120.5	4.5	FA	FfC
125.5	4.5	Hit	HfC
130.5	4.5	FA	FfF
135.5	4.5	Hit	HfH
140.5	4.5	NR	NRfX
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfM
155.5	4.5	Hit	HfM
160.5	4.5	NR	NRfX
165.5	4.5	FA	FfF
170.5	4.5	Hit	HfH
175.5	4.5	FA	FfF
180.5	4.5	Hit	HfF
185.5	4.5	FA	FfH
190.5	4.5	FA	FfC
195.5	4.5	FA	FfC
200.5	4.5	Hit	HfM
205.5	4.5	Hit	HfH
210.5	4.5	FA	FfF
215.5	4.5	FA	FfF
220.5	4.5	FA	FfF
225.5	4.5	FA	FfF
230.5	4.5	FA	FfF
235.5	4.5	FA	FfC
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfH
250.5	4.5	NR	NRfX
255.5	4.5	NR	NRfX
260.5	4.5	Hit	HfF
265.5	4.5	Hit	HfF
