onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfC
5.5	4.5	Hit	HfH
10.5	4.5	Hit	HfC
15.5	4.5	FA	FfC
20.5	4.5	Hit	HfH
25.5	4.5	FA	FfF
30.5	4.5	Hit	HfH
35.5	4.5	Hit	HfH
40.5	4.5	FA	FfM
45.5	4.5	FA	FfH
50.5	4.5	NR	NRfX
55.5	4.5	NR	NRfX
60.5	4.5	NR	NRfX
65.5	4.5	Hit	HfH
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfH
80.5	4.5	FA	FfF
85.5	4.5	Hit	HfC
90.5	4.5	Hit	HfF
95.5	4.5	Hit	HfH
100.5	4.5	FA	FfH
105.5	4.5	Hit	HfH
110.5	4.5	FA	FfH
115.5	4.5	FA	FfM
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfF
130.5	4.5	Hit	HfH
135.5	4.5	Hit	HfH
140.5	4.5	FA	FfH
145.5	4.5	Hit	HfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfH
165.5	4.5	FA	FfC
170.5	4.5	Hit	HfC
175.5	4.5	Hit	HfH
180.5	4.5	FA	FfC
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfF
195.5	4.5	Hit	HfH
200.5	4.5	Hit	HfC
205.5	4.5	Hit	HfC
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfH
220.5	4.5	FA	FfF
225.5	4.5	FA	FfM
230.5	4.5	Hit	HfH
235.5	4.5	FA	FfF
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfF
250.5	4.5	Hit	HfH
255.5	4.5	FA	FfF
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfF
