onset	duration	trial_type_a	trial_type_b
0.5	3	FA	FpH
4.0	3	FA	FpH
7.5	3	Hit	HpH
11.0	3	CR	CpF
14.5	3	Hit	HpH
18.0	3	Miss	MpF
21.5	3	NR	NRpX
25.0	3	CR	CpH
28.5	3	NR	NRpX
32.0	3	Hit	HpH
35.5	3	NR	NRpX
39.0	3	Hit	HpF
42.5	3	Hit	HpH
46.0	3	FA	FpH
49.5	3	FA	FpF
53.0	3	NR	NRpX
56.5	3	NR	NRpX
60.0	3	FA	FpH
63.5	3	FA	FpH
67.0	3	CR	CpF
70.5	3	FA	FpH
74.0	3	CR	CpH
77.5	3	NR	NRpX
81.0	3	FA	FpF
84.5	3	FA	FpF
88.0	3	Miss	MpF
91.5	3	FA	FpF
95.0	3	Hit	HpH
98.5	3	Miss	MpF
102.0	3	FA	FpF
105.5	3	Hit	HpF
109.0	3	FA	FpF
112.5	3	Hit	HpH
116.0	3	Hit	HpF
119.5	3	FA	FpF
123.0	3	FA	FpH
126.5	3	FA	FpF
130.0	3	Hit	HpH
133.5	3	Hit	HpF
137.0	3	Hit	HpH
140.5	3	Hit	HpF
144.0	3	Hit	HpH
147.5	3	CR	CpH
151.0	3	CR	CpH
154.5	3	Hit	HpH
158.0	3	Hit	HpF
161.5	3	NR	NRpX
165.0	3	FA	FpH
168.5	3	CR	CpH
172.0	3	Hit	HpF
175.5	3	Miss	MpF
179.0	3	Hit	HpH
182.5	3	NR	NRpX
186.0	3	FA	FpH
189.5	3	FA	FpF
193.0	3	FA	FpF
196.5	3	FA	FpF
200.0	3	Miss	MpH
203.5	3	FA	FpF
207.0	3	Hit	HpH
210.5	3	FA	FpH
214.0	3	FA	FpF
217.5	3	FA	FpF
221.0	3	Hit	HpH
224.5	3	CR	CpH
228.0	3	FA	FpH
231.5	3	Hit	HpF
235.0	3	Hit	HpF
238.5	3	Hit	HpH
242.0	3	Miss	MpH
245.5	3	FA	FpF
249.0	3	Hit	HpF
252.5	3	Miss	MpF
256.0	3	CR	CpH
259.5	3	FA	FpF
263.0	3	FA	FpH
266.5	3	FA	FpF
270.0	3	Hit	HpH
273.5	3	Hit	HpH
277.0	3	Miss	MpH
280.5	3	NR	NRpX
284.0	3	Miss	MpH
287.5	3	Hit	HpF
291.0	3	Hit	HpF
294.5	3	FA	FpF
298.0	3	Hit	HpH
301.5	3	FA	FpH
305.0	3	CR	CpH
308.5	3	Miss	MpF
312.0	3	CR	CpF
315.5	3	FA	FpF
319.0	3	FA	FpF
322.5	3	FA	FpH
326.0	3	Miss	MpF
329.5	3	FA	FpF
333.0	3	Hit	HpF
336.5	3	Hit	HpH
340.0	3	CR	CpF
343.5	3	Hit	NRpX
347.0	3	Hit	HpH
350.5	3	Hit	HpH
354.0	3	NR	NRpX
357.5	3	FA	FpF
361.0	3	FA	FpF
364.5	3	Miss	MpF
368.0	3	FA	FpF
371.5	3	CR	CpH
375.0	3	NR	NRpX
