onset	duration	trial_type_a	trial_type_b
0.5	3	FA	FpF
4.0	3	Miss	MpH
7.5	3	FA	FpH
11.0	3	Hit	HpH
14.5	3	CR	CpF
18.0	3	Hit	HpH
21.5	3	Miss	MpH
25.0	3	Hit	HpH
28.5	3	Hit	HpH
32.0	3	CR	CpF
35.5	3	FA	FpF
39.0	3	FA	FpH
42.5	3	Hit	HpH
46.0	3	Hit	NRpX
49.5	3	Hit	HpF
53.0	3	Miss	MpF
56.5	3	FA	FpF
60.0	3	Miss	MpH
63.5	3	Miss	MpF
67.0	3	Hit	HpH
70.5	3	FA	FpH
74.0	3	CR	NRpX
77.5	3	Hit	HpH
81.0	3	Hit	HpH
84.5	3	Hit	HpH
88.0	3	Hit	HpH
91.5	3	Hit	HpH
95.0	3	FA	FpH
98.5	3	FA	FpH
102.0	3	CR	CpH
105.5	3	CR	CpH
109.0	3	Hit	HpH
112.5	3	Miss	MpF
116.0	3	Hit	HpH
119.5	3	Hit	HpH
123.0	3	CR	CpF
126.5	3	Hit	HpF
130.0	3	NR	NRpX
133.5	3	FA	FpF
137.0	3	CR	CpF
140.5	3	Hit	HpH
144.0	3	CR	CpH
147.5	3	CR	CpF
151.0	3	FA	FpF
154.5	3	FA	FpF
158.0	3	Hit	HpH
161.5	3	CR	CpH
165.0	3	CR	CpF
168.5	3	FA	FpF
172.0	3	CR	CpH
175.5	3	Hit	HpF
179.0	3	FA	FpH
182.5	3	Hit	HpH
186.0	3	FA	FpF
189.5	3	FA	FpF
193.0	3	Miss	MpF
196.5	3	CR	CpF
200.0	3	Hit	HpH
203.5	3	NR	NRpX
207.0	3	FA	FpH
210.5	3	FA	FpH
214.0	3	FA	FpF
217.5	3	Hit	HpF
221.0	3	NR	NRpX
224.5	3	FA	FpH
228.0	3	Miss	MpF
231.5	3	FA	FpH
235.0	3	Hit	HpF
238.5	3	FA	FpF
242.0	3	FA	FpH
245.5	3	FA	FpF
249.0	3	FA	FpH
252.5	3	CR	CpF
256.0	3	Hit	NRpX
259.5	3	NR	NRpX
263.0	3	FA	FpH
266.5	3	NR	NRpX
270.0	3	CR	CpH
273.5	3	CR	CpH
277.0	3	Miss	MpH
280.5	3	FA	FpH
284.0	3	Hit	HpF
287.5	3	NR	NRpX
291.0	3	Hit	HpH
294.5	3	FA	FpF
298.0	3	FA	FpH
301.5	3	Miss	MpH
305.0	3	CR	CpH
308.5	3	Hit	HpH
312.0	3	CR	CpF
315.5	3	Hit	HpF
319.0	3	Hit	HpH
322.5	3	Hit	HpF
326.0	3	Miss	MpH
329.5	3	FA	FpH
333.0	3	Hit	HpH
336.5	3	Hit	HpH
340.0	3	Hit	HpH
343.5	3	FA	FpF
347.0	3	FA	FpF
350.5	3	NR	NRpX
354.0	3	FA	FpH
357.5	3	NR	NRpX
361.0	3	FA	FpH
364.5	3	Hit	HpF
368.0	3	Hit	HpH
371.5	3	Hit	HpH
375.0	3	FA	FpH
