onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfF
5.5	4.5	Hit	HfC
10.5	4.5	Hit	HfC
15.5	4.5	Hit	HfM
20.5	4.5	Hit	HfC
25.5	4.5	Hit	HfM
30.5	4.5	FA	FfH
35.5	4.5	Hit	HfH
40.5	4.5	NR	NRfX
45.5	4.5	NR	NRfX
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfC
60.5	4.5	Hit	HfF
65.5	4.5	Hit	HfH
70.5	4.5	FA	FfC
75.5	4.5	Hit	HfC
80.5	4.5	Hit	HfF
85.5	4.5	FA	FfH
90.5	4.5	Hit	HfH
95.5	4.5	Hit	HfF
100.5	4.5	Hit	NRfX
105.5	4.5	FA	FfM
110.5	4.5	Hit	HfF
115.5	4.5	Hit	HfC
120.5	4.5	Hit	HfF
125.5	4.5	Hit	HfF
130.5	4.5	Hit	HfH
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfM
150.5	4.5	FA	FfF
155.5	4.5	FA	FfF
160.5	4.5	Hit	HfM
165.5	4.5	NR	NRfX
170.5	4.5	FA	FfC
175.5	4.5	FA	FfH
180.5	4.5	Hit	HfH
185.5	4.5	FA	NRfX
190.5	4.5	Hit	HfF
195.5	4.5	Hit	HfM
200.5	4.5	FA	FfH
205.5	4.5	NR	NRfX
210.5	4.5	NR	NRfX
215.5	4.5	FA	FfH
220.5	4.5	Hit	HfH
225.5	4.5	FA	FfC
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfH
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfH
255.5	4.5	NR	NRfX
260.5	4.5	Hit	HfH
265.5	4.5	FA	FfC
