onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	FA	FfH
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfH
25.5	4.5	Hit	HfF
30.5	4.5	FA	FfM
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfF
45.5	4.5	FA	FfH
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfF
60.5	4.5	Hit	HfF
65.5	4.5	NR	NRfX
70.5	4.5	FA	FfF
75.5	4.5	Hit	HfH
80.5	4.5	NR	NRfX
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfH
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfM
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfH
115.5	4.5	FA	FfF
120.5	4.5	FA	FfH
125.5	4.5	Hit	HfF
130.5	4.5	Hit	HfF
135.5	4.5	FA	FfF
140.5	4.5	FA	FfF
145.5	4.5	FA	FfF
150.5	4.5	Hit	HfH
155.5	4.5	FA	FfH
160.5	4.5	FA	FfF
165.5	4.5	FA	FfH
170.5	4.5	Hit	HfC
175.5	4.5	Hit	HfF
180.5	4.5	NR	NRfX
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfC
195.5	4.5	Hit	HfC
200.5	4.5	Hit	HfH
205.5	4.5	Hit	HfH
210.5	4.5	Hit	HfH
215.5	4.5	FA	FfM
220.5	4.5	Hit	HfM
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfM
240.5	4.5	Hit	HfC
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfF
255.5	4.5	FA	FfF
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfF
