onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfH
5.5	4.5	NR	NRfX
10.5	4.5	Hit	HfC
15.5	4.5	NR	NRfX
20.5	4.5	Hit	HfC
25.5	4.5	Hit	HfF
30.5	4.5	Hit	HfF
35.5	4.5	FA	FfH
40.5	4.5	FA	FfM
45.5	4.5	Hit	HfF
50.5	4.5	FA	FfH
55.5	4.5	FA	FfH
60.5	4.5	FA	FfH
65.5	4.5	Hit	HfH
70.5	4.5	FA	FfC
75.5	4.5	NR	NRfX
80.5	4.5	FA	FfF
85.5	4.5	Hit	HfF
90.5	4.5	FA	FfF
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfM
105.5	4.5	Hit	HfM
110.5	4.5	FA	FfF
115.5	4.5	NR	NRfX
120.5	4.5	NR	NRfX
125.5	4.5	NR	NRfX
130.5	4.5	Hit	HfH
135.5	4.5	FA	FfF
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfH
150.5	4.5	Hit	HfF
155.5	4.5	FA	FfM
160.5	4.5	Hit	HfF
165.5	4.5	FA	FfH
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfF
180.5	4.5	NR	NRfX
185.5	4.5	Hit	HfF
190.5	4.5	FA	FfF
195.5	4.5	FA	FfH
200.5	4.5	Hit	HfH
205.5	4.5	FA	FfF
210.5	4.5	FA	FfH
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfC
225.5	4.5	FA	FfM
230.5	4.5	FA	FfH
235.5	4.5	FA	FfH
240.5	4.5	Hit	HfF
245.5	4.5	FA	FfF
250.5	4.5	FA	FfH
255.5	4.5	FA	FfF
260.5	4.5	FA	FfF
265.5	4.5	Hit	HfF
