onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfF
5.5	4.5	Hit	HfM
10.5	4.5	Hit	HfF
15.5	4.5	FA	FfH
20.5	4.5	FA	FfH
25.5	4.5	FA	FfH
30.5	4.5	Hit	NRfX
35.5	4.5	Hit	HfF
40.5	4.5	FA	FfM
45.5	4.5	NR	NRfX
50.5	4.5	NR	NRfX
55.5	4.5	FA	FfF
60.5	4.5	FA	FfH
65.5	4.5	NR	NRfX
70.5	4.5	NR	NRfX
75.5	4.5	FA	FfH
80.5	4.5	FA	FfM
85.5	4.5	Hit	HfM
90.5	4.5	NR	NRfX
95.5	4.5	FA	FfF
100.5	4.5	Hit	HfM
105.5	4.5	FA	FfH
110.5	4.5	Hit	HfF
115.5	4.5	Hit	HfH
120.5	4.5	NR	NRfX
125.5	4.5	FA	FfC
130.5	4.5	FA	FfM
135.5	4.5	NR	NRfX
140.5	4.5	Hit	HfF
145.5	4.5	NR	NRfX
150.5	4.5	Hit	NRfX
155.5	4.5	FA	NRfX
160.5	4.5	FA	NRfX
165.5	4.5	NR	NRfX
170.5	4.5	FA	FfF
175.5	4.5	FA	FfC
180.5	4.5	Hit	HfC
185.5	4.5	NR	NRfX
190.5	4.5	Hit	HfC
195.5	4.5	Hit	HfM
200.5	4.5	FA	FfM
205.5	4.5	Hit	HfM
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfC
220.5	4.5	NR	NRfX
225.5	4.5	Hit	HfF
230.5	4.5	FA	FfF
235.5	4.5	Hit	HfH
240.5	4.5	NR	NRfX
245.5	4.5	NR	NRfX
250.5	4.5	FA	FfF
255.5	4.5	FA	FfM
260.5	4.5	NR	NRfX
265.5	4.5	NR	NRfX
