onset	duration	trial_type_a	trial_type_b
0.5	3	RpHit	RpHpH
4.0	3	NR	NRpXpX
7.5	3	RpMiss	NRpXpX
11.0	3	RpHit	RpHpF
14.5	3	NR	NRpXpX
18.0	3	NR	NRpXpX
21.5	3	RpHit	RpHpH
25.0	3	RpMiss	RpCMpH
28.5	3	RpMiss	RpCMpH
32.0	3	RpHit	RpHpF
35.5	3	RpFA	RpFpH
39.0	3	NR	NRpXpX
42.5	3	RpHit	RpHpH
46.0	3	NR	NRpXpX
49.5	3	NR	NRpXpX
53.0	3	NR	NRpXpX
56.5	3	NR	NRpXpX
60.0	3	RpHit	RpHpF
63.5	3	NR	NRpXpX
67.0	3	RpHit	RpHpH
70.5	3	NR	NRpXpX
74.0	3	RpHit	RpHpF
77.5	3	NR	NRpXpX
81.0	3	RpHit	RpHpH
84.5	3	NR	NRpXpX
88.0	3	NR	NRpXpX
91.5	3	NR	NRpXpX
95.0	3	NR	NRpXpX
98.5	3	RpHit	RpHpH
102.0	3	RpMiss	RpCMpF
105.5	3	RpCR	RpCMpF
109.0	3	NR	NRpXpX
112.5	3	RpMiss	RpCMpH
116.0	3	RpHit	RpHpH
119.5	3	RpHit	RpHpH
123.0	3	RpHit	NRpXpX
126.5	3	RpMiss	RpCMpF
130.0	3	NR	NRpXpX
133.5	3	RpMiss	RpCMpF
137.0	3	NR	NRpXpX
140.5	3	RpMiss	RpCMpH
144.0	3	RpHit	RpHpF
147.5	3	NR	NRpXpX
151.0	3	NR	NRpXpX
154.5	3	NR	NRpXpX
158.0	3	NR	NRpXpX
161.5	3	RpCR	RpCMpF
165.0	3	NR	NRpXpX
168.5	3	RpMiss	RpCMpF
172.0	3	NR	NRpXpX
175.5	3	NR	NRpXpX
179.0	3	NR	NRpXpX
182.5	3	RpCR	NRpXpX
186.0	3	NR	NRpXpX
189.5	3	RpMiss	RpCMpF
193.0	3	RpHit	RpHpH
196.5	3	NR	NRpXpX
200.0	3	RpHit	RpHpH
203.5	3	RpMiss	RpCMpH
207.0	3	RpHit	RpHpH
210.5	3	RpMiss	RpCMpF
214.0	3	NR	NRpXpX
217.5	3	NR	NRpXpX
221.0	3	RpCR	RpCMpH
224.5	3	RpHit	RpHpH
228.0	3	NR	NRpXpX
231.5	3	NR	NRpXpX
235.0	3	RpFA	NRpXpX
238.5	3	NR	NRpXpX
242.0	3	NR	NRpXpX
245.5	3	NR	NRpXpX
249.0	3	RpFA	RpFpH
252.5	3	RpMiss	RpCMpF
256.0	3	RpFA	RpFpH
259.5	3	NR	NRpXpX
263.0	3	NR	NRpXpX
266.5	3	NR	NRpXpX
270.0	3	NR	NRpXpX
273.5	3	RpFA	RpFpF
277.0	3	NR	NRpXpX
280.5	3	RpHit	RpHpH
284.0	3	RpHit	NRpXpX
287.5	3	NR	NRpXpX
291.0	3	NR	NRpXpX
294.5	3	RpFA	RpFpH
298.0	3	RpCR	RpCMpH
301.5	3	NR	NRpXpX
305.0	3	RpFA	RpFpF
308.5	3	RpFA	RpFpF
312.0	3	RpMiss	RpCMpF
315.5	3	RpHit	RpHpF
319.0	3	NR	NRpXpX
322.5	3	NR	NRpXpX
326.0	3	NR	NRpXpX
329.5	3	NR	NRpXpX
333.0	3	NR	NRpXpX
336.5	3	RpCR	RpCMpF
340.0	3	RpCR	RpCMpF
343.5	3	RpMiss	RpCMpH
347.0	3	NR	NRpXpX
350.5	3	RpHit	RpHpH
354.0	3	RpFA	NRpXpX
357.5	3	RpMiss	RpCMpF
361.0	3	RpCR	RpCMpF
364.5	3	RpMiss	RpCMpF
368.0	3	RpFA	RpFpH
371.5	3	NR	NRpXpX
375.0	3	NR	NRpXpX
378.5	3	NR	NRpXpX
382.0	3	NR	NRpXpX
385.5	3	NR	NRpXpX
389.0	3	NR	NRpXpX
392.5	3	RpHit	RpHpF
396.0	3	RpFA	RpFpH
399.5	3	NR	NRpXpX
403.0	3	NR	NRpXpX
406.5	3	RpHit	RpHpF
410.0	3	NR	NRpXpX
413.5	3	NR	NRpXpX
417.0	3	RpHit	RpHpH
420.5	3	RpMiss	RpCMpH
424.0	3	NR	NRpXpX
