onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfF
5.5	4.5	FA	FfH
10.5	4.5	FA	FfM
15.5	4.5	FA	FfH
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfH
30.5	4.5	FA	FfH
35.5	4.5	Hit	HfC
40.5	4.5	NR	NRfX
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfC
55.5	4.5	Hit	HfF
60.5	4.5	FA	FfC
65.5	4.5	Hit	HfM
70.5	4.5	Hit	HfC
75.5	4.5	Hit	HfM
80.5	4.5	FA	FfH
85.5	4.5	FA	FfF
90.5	4.5	Hit	HfH
95.5	4.5	Hit	HfC
100.5	4.5	Hit	HfC
105.5	4.5	Hit	HfC
110.5	4.5	Hit	HfH
115.5	4.5	Hit	HfH
120.5	4.5	Hit	HfC
125.5	4.5	FA	FfC
130.5	4.5	FA	FfH
135.5	4.5	Hit	HfH
140.5	4.5	FA	FfH
145.5	4.5	FA	FfC
150.5	4.5	FA	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfH
165.5	4.5	Hit	HfC
170.5	4.5	Hit	HfF
175.5	4.5	Hit	HfC
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfM
190.5	4.5	NR	NRfX
195.5	4.5	Hit	HfC
200.5	4.5	NR	NRfX
205.5	4.5	FA	FfF
210.5	4.5	FA	FfH
215.5	4.5	FA	FfF
220.5	4.5	Hit	HfC
225.5	4.5	Hit	HfC
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfM
240.5	4.5	NR	NRfX
245.5	4.5	Hit	HfM
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfF
260.5	4.5	Hit	HfC
265.5	4.5	FA	FfF
