onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpH
4.0	3	CR	CpF
7.5	3	FA	FpF
11.0	3	FA	FpF
14.5	3	Hit	HpH
18.0	3	Hit	HpF
21.5	3	Miss	MpF
25.0	3	Hit	HpH
28.5	3	FA	FpH
32.0	3	FA	FpF
35.5	3	Hit	HpF
39.0	3	NR	NRpX
42.5	3	FA	FpH
46.0	3	NR	NRpX
49.5	3	FA	NRpX
53.0	3	Miss	NRpX
56.5	3	CR	CpF
60.0	3	CR	CpH
63.5	3	Hit	HpH
67.0	3	NR	NRpX
70.5	3	Hit	HpH
74.0	3	CR	CpH
77.5	3	Hit	HpH
81.0	3	Hit	HpF
84.5	3	Hit	HpH
88.0	3	FA	FpH
91.5	3	Hit	HpF
95.0	3	NR	NRpX
98.5	3	FA	FpH
102.0	3	Hit	HpF
105.5	3	Miss	MpH
109.0	3	CR	CpH
112.5	3	CR	CpH
116.0	3	Hit	HpH
119.5	3	CR	CpF
123.0	3	Hit	HpF
126.5	3	Hit	HpF
130.0	3	Hit	HpH
133.5	3	NR	NRpX
137.0	3	FA	FpH
140.5	3	CR	CpH
144.0	3	Hit	HpH
147.5	3	Hit	HpH
151.0	3	FA	FpH
154.5	3	CR	CpF
158.0	3	CR	CpF
161.5	3	Hit	HpF
165.0	3	CR	CpH
168.5	3	Hit	HpH
172.0	3	FA	FpH
175.5	3	FA	FpH
179.0	3	CR	CpF
182.5	3	FA	NRpX
186.0	3	NR	NRpX
189.5	3	FA	FpF
193.0	3	Hit	HpH
196.5	3	Miss	MpF
200.0	3	Hit	HpH
203.5	3	Hit	HpH
207.0	3	NR	NRpX
210.5	3	NR	NRpX
214.0	3	Miss	MpH
217.5	3	Hit	HpH
221.0	3	CR	CpH
224.5	3	Hit	HpH
228.0	3	CR	CpH
231.5	3	FA	FpH
235.0	3	CR	CpH
238.5	3	Miss	MpF
242.0	3	Hit	HpH
245.5	3	FA	FpF
249.0	3	FA	FpH
252.5	3	CR	CpF
256.0	3	CR	CpF
259.5	3	Hit	NRpX
263.0	3	FA	FpH
266.5	3	FA	FpH
270.0	3	FA	FpH
273.5	3	Hit	HpF
277.0	3	CR	CpH
280.5	3	FA	FpH
284.0	3	NR	NRpX
287.5	3	CR	CpH
291.0	3	Hit	HpH
294.5	3	Hit	HpF
298.0	3	CR	CpH
301.5	3	NR	NRpX
305.0	3	Hit	HpH
308.5	3	Hit	HpH
312.0	3	FA	FpH
315.5	3	CR	CpF
319.0	3	FA	FpF
322.5	3	Miss	MpF
326.0	3	FA	FpF
329.5	3	Hit	HpH
333.0	3	Hit	HpH
336.5	3	Hit	HpF
340.0	3	FA	FpH
343.5	3	CR	CpF
347.0	3	Hit	HpH
350.5	3	CR	CpF
354.0	3	CR	CpH
357.5	3	Hit	HpH
361.0	3	FA	FpH
364.5	3	Hit	HpF
368.0	3	Miss	MpH
371.5	3	NR	NRpX
375.0	3	Hit	HpH
