onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfM
5.5	4.5	FA	FfC
10.5	4.5	FA	FfF
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfC
25.5	4.5	FA	FfF
30.5	4.5	Hit	HfH
35.5	4.5	Hit	HfC
40.5	4.5	FA	FfH
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfC
55.5	4.5	Hit	HfF
60.5	4.5	NR	NRfX
65.5	4.5	FA	FfH
70.5	4.5	FA	FfC
75.5	4.5	FA	FfH
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfH
90.5	4.5	NR	NRfX
95.5	4.5	Hit	HfF
100.5	4.5	Hit	HfC
105.5	4.5	FA	FfC
110.5	4.5	Hit	HfF
115.5	4.5	FA	FfF
120.5	4.5	FA	FfF
125.5	4.5	NR	NRfX
130.5	4.5	FA	FfM
135.5	4.5	Hit	HfC
140.5	4.5	FA	FfH
145.5	4.5	FA	FfC
150.5	4.5	Hit	HfH
155.5	4.5	FA	FfF
160.5	4.5	Hit	HfC
165.5	4.5	FA	FfC
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfC
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfF
195.5	4.5	FA	FfF
200.5	4.5	Hit	HfC
205.5	4.5	FA	FfC
210.5	4.5	Hit	HfF
215.5	4.5	FA	FfC
220.5	4.5	Hit	HfM
225.5	4.5	Hit	HfC
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfC
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfC
250.5	4.5	Hit	HfC
255.5	4.5	FA	FfM
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfC
