onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfC
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfC
20.5	4.5	Hit	HfH
25.5	4.5	FA	FfM
30.5	4.5	FA	FfF
35.5	4.5	NR	NRfX
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfF
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfC
65.5	4.5	FA	FfC
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfH
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfM
90.5	4.5	Hit	HfC
95.5	4.5	Hit	HfC
100.5	4.5	Hit	HfM
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfH
115.5	4.5	FA	FfC
120.5	4.5	Hit	HfH
125.5	4.5	FA	FfH
130.5	4.5	Hit	HfC
135.5	4.5	Hit	HfH
140.5	4.5	FA	FfM
145.5	4.5	Hit	HfH
150.5	4.5	FA	FfH
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfH
165.5	4.5	Hit	HfC
170.5	4.5	Hit	HfH
175.5	4.5	FA	FfC
180.5	4.5	Hit	HfC
185.5	4.5	FA	FfH
190.5	4.5	Hit	HfC
195.5	4.5	FA	FfC
200.5	4.5	FA	FfF
205.5	4.5	Hit	HfH
210.5	4.5	NR	NRfX
215.5	4.5	FA	FfF
220.5	4.5	Hit	HfH
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfM
235.5	4.5	FA	FfH
240.5	4.5	NR	NRfX
245.5	4.5	NR	NRfX
250.5	4.5	FA	FfH
255.5	4.5	Hit	HfC
260.5	4.5	FA	FfF
265.5	4.5	Hit	HfH
