onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpF
4.0	3	FA	FpH
7.5	3	NR	NRpX
11.0	3	FA	FpF
14.5	3	Hit	HpH
18.0	3	FA	FpF
21.5	3	Hit	HpH
25.0	3	Hit	HpH
28.5	3	Hit	HpF
32.0	3	FA	FpH
35.5	3	Hit	HpF
39.0	3	FA	FpF
42.5	3	Hit	HpH
46.0	3	Miss	MpF
49.5	3	Hit	HpF
53.0	3	NR	NRpX
56.5	3	CR	CpF
60.0	3	Hit	HpH
63.5	3	CR	CpF
67.0	3	FA	FpF
70.5	3	NR	NRpX
74.0	3	FA	FpF
77.5	3	Hit	HpF
81.0	3	Hit	HpH
84.5	3	Hit	HpH
88.0	3	Hit	HpH
91.5	3	Hit	HpH
95.0	3	FA	FpF
98.5	3	FA	FpH
102.0	3	FA	FpH
105.5	3	FA	FpF
109.0	3	Hit	HpH
112.5	3	Hit	HpH
116.0	3	FA	FpH
119.5	3	FA	FpH
123.0	3	FA	FpH
126.5	3	FA	FpH
130.0	3	FA	FpF
133.5	3	FA	FpH
137.0	3	FA	FpF
140.5	3	FA	FpF
144.0	3	Hit	HpF
147.5	3	Miss	MpH
151.0	3	FA	FpH
154.5	3	Hit	HpF
158.0	3	Hit	HpH
161.5	3	FA	FpH
165.0	3	NR	NRpX
168.5	3	Hit	HpH
172.0	3	FA	FpH
175.5	3	NR	NRpX
179.0	3	Hit	HpH
182.5	3	FA	FpF
186.0	3	FA	FpF
189.5	3	FA	FpF
193.0	3	NR	NRpX
196.5	3	Miss	MpH
200.0	3	FA	FpF
203.5	3	Hit	HpF
207.0	3	FA	FpF
210.5	3	Hit	HpF
214.0	3	FA	FpF
217.5	3	FA	FpH
221.0	3	Miss	MpH
224.5	3	Hit	HpH
228.0	3	FA	FpH
231.5	3	CR	CpF
235.0	3	Hit	HpH
238.5	3	Hit	HpH
242.0	3	FA	FpF
245.5	3	Hit	HpH
249.0	3	FA	FpH
252.5	3	NR	NRpX
256.0	3	CR	CpH
259.5	3	Hit	HpH
263.0	3	Hit	HpH
266.5	3	FA	FpH
270.0	3	FA	FpH
273.5	3	Hit	HpH
277.0	3	Hit	HpH
280.5	3	FA	FpH
284.0	3	FA	FpF
287.5	3	FA	FpH
291.0	3	FA	FpF
294.5	3	FA	FpH
298.0	3	Hit	HpH
301.5	3	FA	FpH
305.0	3	FA	FpH
308.5	3	FA	FpF
312.0	3	NR	NRpX
315.5	3	CR	CpF
319.0	3	Hit	HpF
322.5	3	FA	FpH
326.0	3	Hit	HpH
329.5	3	Hit	HpF
333.0	3	FA	FpF
336.5	3	Hit	HpF
340.0	3	Hit	HpH
343.5	3	Hit	HpF
347.0	3	Hit	HpF
350.5	3	Miss	MpH
354.0	3	Hit	HpH
357.5	3	Hit	HpH
361.0	3	FA	FpH
364.5	3	Hit	HpH
368.0	3	FA	FpH
371.5	3	Hit	HpF
375.0	3	FA	FpH
