onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	Hit	HfC
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfC
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfH
35.5	4.5	FA	NRfX
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfF
50.5	4.5	NR	NRfX
55.5	4.5	Hit	HfC
60.5	4.5	Hit	HfC
65.5	4.5	FA	FfH
70.5	4.5	FA	FfC
75.5	4.5	Hit	HfH
80.5	4.5	Hit	HfC
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfH
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfC
105.5	4.5	Hit	HfC
110.5	4.5	Hit	HfF
115.5	4.5	Hit	HfC
120.5	4.5	FA	FfF
125.5	4.5	Hit	HfH
130.5	4.5	Hit	HfH
135.5	4.5	Hit	NRfX
140.5	4.5	Hit	HfH
145.5	4.5	Hit	HfH
150.5	4.5	FA	FfC
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfC
165.5	4.5	Hit	HfH
170.5	4.5	FA	NRfX
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfH
200.5	4.5	Hit	NRfX
205.5	4.5	Hit	HfH
210.5	4.5	Hit	NRfX
215.5	4.5	FA	FfH
220.5	4.5	Hit	NRfX
225.5	4.5	Hit	HfM
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfH
240.5	4.5	Hit	HfC
245.5	4.5	NR	NRfX
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfH
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfF
