onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfM
35.5	4.5	Hit	HfF
40.5	4.5	Hit	HfM
45.5	4.5	FA	NRfX
50.5	4.5	Hit	NRfX
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfC
65.5	4.5	NR	NRfX
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfF
80.5	4.5	Hit	HfC
85.5	4.5	Hit	HfH
90.5	4.5	Hit	HfC
95.5	4.5	Hit	HfH
100.5	4.5	FA	FfF
105.5	4.5	Hit	NRfX
110.5	4.5	Hit	HfM
115.5	4.5	Hit	HfH
120.5	4.5	Hit	HfH
125.5	4.5	FA	FfF
130.5	4.5	NR	NRfX
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfH
145.5	4.5	Hit	HfH
150.5	4.5	FA	FfF
155.5	4.5	FA	FfH
160.5	4.5	Hit	HfC
165.5	4.5	Hit	HfH
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	FA	FfC
190.5	4.5	Hit	HfH
195.5	4.5	FA	FfF
200.5	4.5	Hit	HfC
205.5	4.5	Hit	HfH
210.5	4.5	FA	FfF
215.5	4.5	Hit	HfH
220.5	4.5	FA	FfH
225.5	4.5	NR	NRfX
230.5	4.5	Hit	HfF
235.5	4.5	NR	NRfX
240.5	4.5	Hit	HfM
245.5	4.5	Hit	HfC
250.5	4.5	FA	FfF
255.5	4.5	Hit	HfH
260.5	4.5	FA	FfC
265.5	4.5	NR	NRfX
