onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfC
5.5	4.5	FA	FfM
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfM
20.5	4.5	Hit	HfC
25.5	4.5	Hit	HfF
30.5	4.5	Hit	HfC
35.5	4.5	Hit	HfC
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfF
50.5	4.5	FA	FfC
55.5	4.5	Hit	HfH
60.5	4.5	FA	FfC
65.5	4.5	Hit	HfM
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfM
80.5	4.5	NR	NRfX
85.5	4.5	FA	FfC
90.5	4.5	Hit	HfM
95.5	4.5	Hit	HfM
100.5	4.5	Hit	HfF
105.5	4.5	Hit	HfC
110.5	4.5	Hit	HfF
115.5	4.5	FA	FfF
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfC
130.5	4.5	Hit	HfC
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfC
145.5	4.5	FA	FfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfC
160.5	4.5	Hit	HfH
165.5	4.5	Hit	HfM
170.5	4.5	FA	FfF
175.5	4.5	Hit	HfH
180.5	4.5	FA	FfF
185.5	4.5	Hit	HfH
190.5	4.5	NR	NRfX
195.5	4.5	Hit	HfC
200.5	4.5	Hit	HfC
205.5	4.5	Hit	HfC
210.5	4.5	Hit	HfC
215.5	4.5	Hit	HfC
220.5	4.5	Hit	HfM
225.5	4.5	FA	FfH
230.5	4.5	Hit	HfC
235.5	4.5	FA	FfC
240.5	4.5	Hit	HfM
245.5	4.5	Hit	HfC
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfH
260.5	4.5	Hit	HfC
265.5	4.5	Hit	HfC
