onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	NR	NRfX
10.5	4.5	Hit	HfC
15.5	4.5	FA	FfH
20.5	4.5	Hit	HfH
25.5	4.5	Hit	HfH
30.5	4.5	NR	NRfX
35.5	4.5	Hit	HfF
40.5	4.5	Hit	HfF
45.5	4.5	Hit	HfC
50.5	4.5	FA	FfF
55.5	4.5	FA	FfF
60.5	4.5	Hit	HfF
65.5	4.5	Hit	HfC
70.5	4.5	Hit	HfF
75.5	4.5	Hit	HfH
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfC
90.5	4.5	Hit	HfH
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfM
105.5	4.5	Hit	HfM
110.5	4.5	Hit	HfF
115.5	4.5	FA	FfH
120.5	4.5	Hit	NRfX
125.5	4.5	NR	NRfX
130.5	4.5	Hit	HfF
135.5	4.5	Hit	HfM
140.5	4.5	Hit	HfH
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfF
155.5	4.5	Hit	HfC
160.5	4.5	Hit	HfC
165.5	4.5	Hit	HfC
170.5	4.5	Hit	HfC
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfF
185.5	4.5	Hit	HfH
190.5	4.5	FA	FfF
195.5	4.5	FA	FfC
200.5	4.5	FA	FfF
205.5	4.5	Hit	HfH
210.5	4.5	Hit	HfC
215.5	4.5	Hit	HfC
220.5	4.5	Hit	HfF
225.5	4.5	FA	FfF
230.5	4.5	Hit	HfH
235.5	4.5	FA	FfH
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfH
255.5	4.5	Hit	HfH
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfH
