onset	duration	trial_type_a	trial_type_b
0.5	3	FA	FpH
4.0	3	Hit	HpH
7.5	3	Hit	HpH
11.0	3	Hit	HpH
14.5	3	FA	FpH
18.0	3	FA	FpF
21.5	3	NR	NRpX
25.0	3	CR	CpF
28.5	3	CR	CpH
32.0	3	Hit	HpF
35.5	3	Hit	HpH
39.0	3	CR	CpF
42.5	3	CR	CpH
46.0	3	FA	FpH
49.5	3	CR	CpH
53.0	3	CR	CpH
56.5	3	Miss	MpF
60.0	3	Hit	HpH
63.5	3	CR	CpH
67.0	3	FA	FpH
70.5	3	Hit	HpH
74.0	3	Hit	HpF
77.5	3	FA	FpF
81.0	3	Hit	HpH
84.5	3	FA	FpH
88.0	3	Hit	HpH
91.5	3	FA	FpH
95.0	3	CR	CpH
98.5	3	Hit	HpH
102.0	3	Hit	HpH
105.5	3	Hit	HpH
109.0	3	FA	FpF
112.5	3	CR	CpH
116.0	3	Hit	HpH
119.5	3	Hit	HpF
123.0	3	Hit	HpH
126.5	3	Miss	MpH
130.0	3	Hit	HpH
133.5	3	CR	CpF
137.0	3	Miss	MpF
140.5	3	Hit	HpH
144.0	3	Hit	HpH
147.5	3	CR	CpH
151.0	3	Hit	HpH
154.5	3	CR	CpH
158.0	3	CR	CpH
161.5	3	Hit	HpH
165.0	3	CR	CpH
168.5	3	NR	NRpX
172.0	3	Hit	HpF
175.5	3	FA	FpH
179.0	3	Miss	MpH
182.5	3	FA	FpH
186.0	3	CR	CpH
189.5	3	Hit	HpF
193.0	3	Hit	HpF
196.5	3	FA	FpF
200.0	3	FA	FpH
203.5	3	Hit	HpF
207.0	3	FA	FpH
210.5	3	CR	CpH
214.0	3	NR	NRpX
217.5	3	Hit	HpF
221.0	3	Hit	HpH
224.5	3	FA	FpF
228.0	3	FA	FpF
231.5	3	FA	FpH
235.0	3	CR	CpH
238.5	3	NR	NRpX
242.0	3	Hit	HpH
245.5	3	Hit	HpH
249.0	3	CR	CpH
252.5	3	FA	FpH
256.0	3	Hit	HpH
259.5	3	Hit	HpH
263.0	3	Hit	HpH
266.5	3	Hit	HpH
270.0	3	Hit	HpH
273.5	3	Hit	HpH
277.0	3	Hit	HpH
280.5	3	CR	CpF
284.0	3	FA	FpF
287.5	3	NR	NRpX
291.0	3	CR	CpH
294.5	3	Hit	HpH
298.0	3	Hit	HpF
301.5	3	NR	NRpX
305.0	3	CR	CpH
308.5	3	Miss	MpH
312.0	3	Hit	HpH
315.5	3	FA	FpF
319.0	3	FA	FpH
322.5	3	FA	FpH
326.0	3	NR	NRpX
329.5	3	Hit	HpH
333.0	3	FA	FpF
336.5	3	FA	FpF
340.0	3	FA	FpH
343.5	3	NR	NRpX
347.0	3	CR	CpF
350.5	3	FA	FpH
354.0	3	FA	FpH
357.5	3	Miss	MpH
361.0	3	Miss	MpF
364.5	3	CR	CpF
368.0	3	Miss	MpF
371.5	3	CR	CpH
375.0	3	FA	FpH
