onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfM
5.5	4.5	Hit	HfF
10.5	4.5	FA	FfC
15.5	4.5	Hit	HfF
20.5	4.5	NR	NRfX
25.5	4.5	Hit	HfC
30.5	4.5	FA	FfC
35.5	4.5	NR	NRfX
40.5	4.5	FA	FfH
45.5	4.5	FA	FfM
50.5	4.5	Hit	HfC
55.5	4.5	FA	FfM
60.5	4.5	FA	FfC
65.5	4.5	FA	FfF
70.5	4.5	Hit	HfC
75.5	4.5	FA	FfC
80.5	4.5	FA	FfF
85.5	4.5	Hit	HfC
90.5	4.5	Hit	HfC
95.5	4.5	FA	FfF
100.5	4.5	NR	NRfX
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfH
115.5	4.5	Hit	HfC
120.5	4.5	FA	FfF
125.5	4.5	Hit	HfC
130.5	4.5	Hit	HfH
135.5	4.5	Hit	HfF
140.5	4.5	FA	FfM
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfC
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfF
165.5	4.5	Hit	HfH
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfH
180.5	4.5	NR	NRfX
185.5	4.5	FA	FfM
190.5	4.5	Hit	HfF
195.5	4.5	Hit	HfF
200.5	4.5	Hit	HfF
205.5	4.5	Hit	HfH
210.5	4.5	Hit	HfF
215.5	4.5	FA	FfF
220.5	4.5	FA	FfF
225.5	4.5	Hit	HfF
230.5	4.5	Hit	HfH
235.5	4.5	FA	FfF
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfF
250.5	4.5	Hit	HfF
255.5	4.5	FA	FfF
260.5	4.5	Hit	HfM
265.5	4.5	Hit	HfF
