onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpH
4.0	3	Miss	MpH
7.5	3	CR	CpH
11.0	3	Hit	HpH
14.5	3	Hit	HpF
18.0	3	Miss	MpF
21.5	3	Hit	HpH
25.0	3	CR	CpH
28.5	3	Hit	HpH
32.0	3	NR	NRpX
35.5	3	CR	CpH
39.0	3	Hit	HpF
42.5	3	Hit	HpH
46.0	3	Hit	HpF
49.5	3	CR	CpH
53.0	3	CR	CpH
56.5	3	CR	CpH
60.0	3	CR	CpH
63.5	3	FA	FpH
67.0	3	FA	FpF
70.5	3	Miss	MpH
74.0	3	Miss	MpH
77.5	3	Miss	MpH
81.0	3	FA	FpF
84.5	3	NR	NRpX
88.0	3	CR	CpH
91.5	3	FA	FpF
95.0	3	Hit	HpH
98.5	3	FA	FpF
102.0	3	Hit	HpH
105.5	3	CR	CpF
109.0	3	NR	NRpX
112.5	3	Hit	HpF
116.0	3	CR	CpH
119.5	3	Hit	HpH
123.0	3	Miss	MpF
126.5	3	FA	FpF
130.0	3	FA	FpF
133.5	3	Hit	HpF
137.0	3	Hit	HpH
140.5	3	CR	CpH
144.0	3	Miss	MpH
147.5	3	NR	NRpX
151.0	3	NR	NRpX
154.5	3	CR	CpH
158.0	3	CR	CpF
161.5	3	Hit	HpH
165.0	3	NR	NRpX
168.5	3	Hit	HpH
172.0	3	Miss	MpF
175.5	3	Miss	MpH
179.0	3	FA	FpF
182.5	3	FA	FpH
186.0	3	FA	FpF
189.5	3	CR	CpF
193.0	3	FA	FpH
196.5	3	FA	FpH
200.0	3	Miss	MpF
203.5	3	Hit	HpH
207.0	3	NR	NRpX
210.5	3	Hit	HpF
214.0	3	Hit	HpH
217.5	3	CR	CpH
221.0	3	CR	CpF
224.5	3	Hit	HpH
228.0	3	FA	FpF
231.5	3	CR	CpF
235.0	3	Hit	HpH
238.5	3	FA	FpF
242.0	3	FA	FpH
245.5	3	CR	CpH
249.0	3	Hit	HpH
252.5	3	Hit	HpH
256.0	3	Miss	MpF
259.5	3	Hit	HpH
263.0	3	FA	FpH
266.5	3	CR	CpH
270.0	3	FA	FpH
273.5	3	Miss	MpF
277.0	3	FA	FpF
280.5	3	FA	FpF
284.0	3	CR	CpF
287.5	3	CR	CpH
291.0	3	CR	CpH
294.5	3	Hit	HpH
298.0	3	Hit	HpH
301.5	3	CR	CpF
305.0	3	Hit	HpH
308.5	3	Miss	MpH
312.0	3	CR	CpF
315.5	3	FA	FpH
319.0	3	FA	FpF
322.5	3	FA	FpH
326.0	3	Hit	HpF
329.5	3	FA	FpF
333.0	3	Miss	MpH
336.5	3	Miss	MpF
340.0	3	FA	FpH
343.5	3	CR	CpH
347.0	3	CR	CpF
350.5	3	Miss	MpF
354.0	3	Hit	HpH
357.5	3	FA	FpF
361.0	3	Miss	MpF
364.5	3	NR	NRpX
368.0	3	Hit	HpF
371.5	3	Miss	MpH
375.0	3	CR	CpF
