onset	duration	trial_type_a	trial_type_b
0.5	3	CR	CpH
4.0	3	NR	NRpX
7.5	3	FA	FpH
11.0	3	FA	FpH
14.5	3	Hit	HpF
18.0	3	CR	CpF
21.5	3	CR	CpF
25.0	3	FA	FpF
28.5	3	Hit	HpH
32.0	3	CR	CpF
35.5	3	FA	FpF
39.0	3	Hit	HpH
42.5	3	Hit	HpF
46.0	3	Hit	HpH
49.5	3	Miss	MpF
53.0	3	NR	NRpX
56.5	3	FA	FpF
60.0	3	FA	FpH
63.5	3	FA	FpF
67.0	3	CR	CpH
70.5	3	Hit	HpH
74.0	3	Hit	HpH
77.5	3	CR	CpH
81.0	3	FA	FpH
84.5	3	Hit	HpH
88.0	3	CR	NRpX
91.5	3	CR	CpH
95.0	3	Hit	HpF
98.5	3	Hit	HpH
102.0	3	Hit	HpF
105.5	3	Miss	MpF
109.0	3	Hit	HpH
112.5	3	Hit	HpH
116.0	3	CR	CpH
119.5	3	FA	FpF
123.0	3	CR	CpH
126.5	3	FA	FpF
130.0	3	Hit	HpH
133.5	3	Miss	MpF
137.0	3	NR	NRpX
140.5	3	Miss	MpH
144.0	3	Hit	HpH
147.5	3	FA	FpF
151.0	3	CR	CpF
154.5	3	FA	FpF
158.0	3	NR	NRpX
161.5	3	Hit	HpH
165.0	3	Hit	HpH
168.5	3	NR	NRpX
172.0	3	Hit	HpF
175.5	3	FA	FpF
179.0	3	Hit	HpF
182.5	3	FA	FpF
186.0	3	Miss	MpH
189.5	3	Hit	HpH
193.0	3	FA	FpH
196.5	3	CR	CpF
200.0	3	Miss	MpF
203.5	3	Hit	HpF
207.0	3	FA	FpF
210.5	3	Hit	HpF
214.0	3	Hit	HpH
217.5	3	CR	CpH
221.0	3	NR	NRpX
224.5	3	FA	FpF
228.0	3	Hit	HpH
231.5	3	CR	CpF
235.0	3	NR	NRpX
238.5	3	Hit	HpH
242.0	3	Hit	HpF
245.5	3	Miss	MpF
249.0	3	Hit	HpH
252.5	3	Hit	HpH
256.0	3	Hit	HpF
259.5	3	Hit	HpF
263.0	3	Hit	HpF
266.5	3	FA	FpH
270.0	3	CR	CpH
273.5	3	FA	FpH
277.0	3	Hit	HpH
280.5	3	NR	NRpX
284.0	3	Hit	HpH
287.5	3	FA	FpF
291.0	3	FA	FpF
294.5	3	FA	FpF
298.0	3	FA	NRpX
301.5	3	FA	FpH
305.0	3	Hit	HpF
308.5	3	CR	CpH
312.0	3	FA	FpF
315.5	3	FA	FpF
319.0	3	Hit	HpF
322.5	3	Hit	HpH
326.0	3	Hit	HpF
329.5	3	FA	FpF
333.0	3	FA	FpH
336.5	3	Hit	HpH
340.0	3	Hit	HpF
343.5	3	FA	FpF
347.0	3	Hit	HpF
350.5	3	Hit	HpH
354.0	3	Hit	HpH
357.5	3	Hit	HpH
361.0	3	Hit	HpH
364.5	3	FA	FpH
368.0	3	CR	CpF
371.5	3	CR	CpH
375.0	3	Hit	HpH
