onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfH
35.5	4.5	FA	FfC
40.5	4.5	Hit	HfC
45.5	4.5	FA	FfF
50.5	4.5	FA	FfF
55.5	4.5	FA	FfF
60.5	4.5	Hit	HfH
65.5	4.5	FA	FfF
70.5	4.5	NR	NRfX
75.5	4.5	FA	FfF
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfC
90.5	4.5	Hit	HfH
95.5	4.5	FA	FfF
100.5	4.5	NR	NRfX
105.5	4.5	Hit	HfF
110.5	4.5	FA	FfF
115.5	4.5	FA	FfF
120.5	4.5	Hit	HfH
125.5	4.5	FA	FfH
130.5	4.5	Hit	HfH
135.5	4.5	Hit	HfH
140.5	4.5	FA	FfH
145.5	4.5	FA	FfF
150.5	4.5	Hit	HfF
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfF
165.5	4.5	Hit	HfF
170.5	4.5	Hit	HfM
175.5	4.5	Hit	HfF
180.5	4.5	FA	FfH
185.5	4.5	Hit	HfF
190.5	4.5	Hit	HfH
195.5	4.5	FA	FfC
200.5	4.5	NR	NRfX
205.5	4.5	Hit	HfF
210.5	4.5	FA	FfF
215.5	4.5	FA	FfF
220.5	4.5	NR	NRfX
225.5	4.5	Hit	HfF
230.5	4.5	Hit	HfF
235.5	4.5	FA	FfC
240.5	4.5	FA	FfF
245.5	4.5	FA	FfF
250.5	4.5	FA	FfC
255.5	4.5	FA	FfC
260.5	4.5	FA	FfF
265.5	4.5	FA	FfF
