onset	duration	trial_type_a	trial_type_b
0.5	3	RpMiss	RpCMpH
4.0	3	RpMiss	RpCMpF
7.5	3	RpFA	RpFpF
11.0	3	RpFA	RpFpF
14.5	3	RpFA	RpFpF
18.0	3	RpHit	RpHpH
21.5	3	RpHit	RpHpH
25.0	3	RpMiss	NRpXpX
28.5	3	RpHit	RpHpH
32.0	3	RpHit	RpHpH
35.5	3	RpHit	RpHpF
39.0	3	RpHit	RpHpH
42.5	3	RpHit	RpHpF
46.0	3	NR	NRpXpX
49.5	3	RpHit	NRpXpX
53.0	3	RpHit	RpHpF
56.5	3	RpHit	RpHpF
60.0	3	RpCR	RpCMpF
63.5	3	RpMiss	RpCMpF
67.0	3	RpHit	NRpXpX
70.5	3	RpHit	RpHpH
74.0	3	RpCR	RpCMpF
77.5	3	RpHit	RpHpF
81.0	3	RpHit	NRpXpX
84.5	3	RpCR	RpCMpH
88.0	3	RpHit	RpHpF
91.5	3	RpMiss	RpCMpH
95.0	3	RpHit	NRpXpX
98.5	3	RpHit	NRpXpX
102.0	3	RpMiss	RpCMpH
105.5	3	RpMiss	RpCMpF
109.0	3	RpFA	RpFpF
112.5	3	NR	NRpXpX
116.0	3	RpHit	NRpXpX
119.5	3	RpFA	RpFpH
123.0	3	RpCR	RpCMpF
126.5	3	RpCR	RpCMpF
130.0	3	RpFA	RpFpF
133.5	3	RpMiss	RpCMpH
137.0	3	RpFA	RpFpH
140.5	3	RpHit	RpHpH
144.0	3	RpFA	RpFpF
147.5	3	RpFA	RpFpF
151.0	3	RpCR	RpCMpH
154.5	3	RpMiss	RpCMpH
158.0	3	RpFA	RpFpF
161.5	3	NR	NRpXpX
165.0	3	RpCR	RpCMpF
168.5	3	RpFA	RpFpH
172.0	3	RpFA	RpFpH
175.5	3	RpMiss	RpCMpF
179.0	3	RpHit	RpHpF
182.5	3	NR	NRpXpX
186.0	3	RpFA	RpFpF
189.5	3	RpCR	RpCMpH
193.0	3	RpMiss	RpCMpF
196.5	3	RpHit	RpHpF
200.0	3	RpHit	RpHpH
203.5	3	RpMiss	RpCMpH
207.0	3	RpHit	RpHpF
210.5	3	RpHit	RpHpF
214.0	3	RpMiss	RpCMpH
217.5	3	RpHit	RpHpH
221.0	3	RpCR	RpCMpH
224.5	3	RpHit	RpHpF
228.0	3	RpFA	RpFpH
231.5	3	RpMiss	RpCMpH
235.0	3	RpCR	RpCMpF
238.5	3	RpFA	RpFpF
242.0	3	RpHit	RpHpH
245.5	3	RpMiss	NRpXpX
249.0	3	RpHit	NRpXpX
252.5	3	RpHit	RpHpH
256.0	3	RpFA	RpFpH
259.5	3	RpHit	RpHpF
263.0	3	RpHit	RpHpH
266.5	3	RpHit	NRpXpX
270.0	3	NR	NRpXpX
273.5	3	RpCR	RpCMpH
277.0	3	NR	NRpXpX
280.5	3	RpHit	RpHpH
284.0	3	RpFA	RpFpH
287.5	3	RpFA	RpFpF
291.0	3	RpFA	RpFpH
294.5	3	RpFA	RpFpF
298.0	3	RpFA	RpFpF
301.5	3	RpMiss	RpCMpF
305.0	3	NR	NRpXpX
308.5	3	RpFA	RpFpH
312.0	3	RpCR	NRpXpX
315.5	3	RpMiss	RpCMpF
319.0	3	RpMiss	RpCMpF
322.5	3	RpHit	RpHpH
326.0	3	RpHit	RpHpH
329.5	3	RpMiss	RpCMpH
333.0	3	RpHit	RpHpF
336.5	3	RpCR	RpCMpF
340.0	3	RpFA	RpFpF
343.5	3	RpFA	RpFpF
347.0	3	RpFA	RpFpF
350.5	3	RpMiss	NRpXpX
354.0	3	RpMiss	RpCMpH
357.5	3	RpMiss	RpCMpF
361.0	3	RpCR	RpCMpF
364.5	3	RpFA	RpFpF
368.0	3	NR	NRpXpX
371.5	3	NR	NRpXpX
375.0	3	NR	NRpXpX
378.5	3	RpMiss	RpCMpF
382.0	3	RpHit	RpHpH
385.5	3	RpMiss	RpCMpH
389.0	3	RpHit	RpHpF
392.5	3	NR	NRpXpX
396.0	3	RpHit	RpHpF
399.5	3	RpMiss	RpCMpH
403.0	3	RpMiss	NRpXpX
406.5	3	RpCR	NRpXpX
