onset	duration	trial_type_a	trial_type_b
0.5	3	CR	CpH
4.0	3	Hit	HpF
7.5	3	Hit	HpH
11.0	3	CR	CpF
14.5	3	Hit	NRpX
18.0	3	Miss	MpH
21.5	3	Hit	HpH
25.0	3	Hit	HpH
28.5	3	CR	CpF
32.0	3	Miss	NRpX
35.5	3	CR	CpH
39.0	3	Hit	HpF
42.5	3	FA	FpH
46.0	3	Miss	MpF
49.5	3	Hit	HpH
53.0	3	NR	NRpX
56.5	3	Hit	HpH
60.0	3	Hit	HpF
63.5	3	FA	FpH
67.0	3	Hit	NRpX
70.5	3	Miss	MpF
74.0	3	CR	CpH
77.5	3	NR	NRpX
81.0	3	Hit	HpF
84.5	3	CR	CpF
88.0	3	CR	CpF
91.5	3	Miss	MpF
95.0	3	Miss	MpF
98.5	3	CR	CpH
102.0	3	Hit	HpH
105.5	3	Hit	HpF
109.0	3	Hit	HpF
112.5	3	NR	NRpX
116.0	3	CR	CpF
119.5	3	Miss	MpH
123.0	3	CR	CpH
126.5	3	CR	CpH
130.0	3	NR	NRpX
133.5	3	CR	CpH
137.0	3	Hit	HpF
140.5	3	CR	NRpX
144.0	3	Hit	HpF
147.5	3	NR	NRpX
151.0	3	Miss	MpH
154.5	3	Miss	MpH
158.0	3	Miss	MpF
161.5	3	Miss	MpF
165.0	3	Hit	NRpX
168.5	3	FA	FpH
172.0	3	FA	FpH
175.5	3	NR	NRpX
179.0	3	FA	FpH
182.5	3	Miss	NRpX
186.0	3	CR	NRpX
189.5	3	CR	CpF
193.0	3	Miss	MpH
196.5	3	Miss	MpH
200.0	3	Miss	MpF
203.5	3	CR	CpH
207.0	3	Hit	HpH
210.5	3	FA	FpF
214.0	3	NR	NRpX
217.5	3	Hit	HpH
221.0	3	CR	CpF
224.5	3	CR	NRpX
228.0	3	CR	CpH
231.5	3	CR	CpF
235.0	3	Hit	NRpX
238.5	3	FA	FpH
242.0	3	Hit	NRpX
245.5	3	NR	NRpX
249.0	3	Hit	NRpX
252.5	3	CR	CpH
256.0	3	CR	NRpX
259.5	3	CR	NRpX
263.0	3	Hit	NRpX
266.5	3	Hit	HpF
270.0	3	Hit	HpF
273.5	3	FA	FpF
277.0	3	FA	FpH
280.5	3	CR	CpH
284.0	3	FA	FpF
287.5	3	Hit	HpH
291.0	3	Hit	HpH
294.5	3	Hit	HpF
298.0	3	Hit	HpH
301.5	3	FA	FpF
305.0	3	FA	FpF
308.5	3	NR	NRpX
312.0	3	FA	FpH
315.5	3	FA	FpH
319.0	3	Miss	MpH
322.5	3	FA	FpF
326.0	3	CR	CpF
329.5	3	FA	FpH
333.0	3	Hit	HpF
336.5	3	CR	CpF
340.0	3	Miss	MpF
343.5	3	NR	NRpX
347.0	3	Hit	HpF
350.5	3	CR	CpH
354.0	3	Hit	HpF
357.5	3	CR	CpH
361.0	3	CR	CpH
364.5	3	Miss	MpF
368.0	3	CR	CpH
371.5	3	Hit	HpH
375.0	3	Hit	NRpX
