onset	duration	trial_type_a	trial_type_b
0.5	3	FA	FpF
4.0	3	Hit	HpH
7.5	3	Miss	MpH
11.0	3	Hit	HpH
14.5	3	FA	FpF
18.0	3	Miss	MpH
21.5	3	Hit	HpH
25.0	3	Hit	HpH
28.5	3	Hit	HpH
32.0	3	Hit	HpF
35.5	3	Hit	HpH
39.0	3	Hit	HpF
42.5	3	Hit	HpH
46.0	3	CR	CpH
49.5	3	Hit	HpF
53.0	3	Miss	MpH
56.5	3	Hit	HpH
60.0	3	Hit	HpH
63.5	3	CR	CpF
67.0	3	FA	FpF
70.5	3	Hit	HpF
74.0	3	FA	FpF
77.5	3	CR	CpH
81.0	3	Hit	HpH
84.5	3	Hit	HpH
88.0	3	Hit	HpF
91.5	3	Hit	HpH
95.0	3	CR	CpH
98.5	3	FA	FpF
102.0	3	FA	FpF
105.5	3	Hit	HpH
109.0	3	NR	NRpX
112.5	3	Hit	HpH
116.0	3	FA	FpF
119.5	3	FA	FpF
123.0	3	NR	NRpX
126.5	3	NR	NRpX
130.0	3	Hit	HpH
133.5	3	FA	FpH
137.0	3	Hit	HpH
140.5	3	FA	FpH
144.0	3	Miss	MpH
147.5	3	Hit	HpF
151.0	3	FA	FpF
154.5	3	FA	FpF
158.0	3	FA	FpF
161.5	3	FA	FpH
165.0	3	Hit	HpH
168.5	3	CR	CpH
172.0	3	CR	CpH
175.5	3	FA	FpH
179.0	3	FA	FpH
182.5	3	CR	CpF
186.0	3	NR	NRpX
189.5	3	FA	FpF
193.0	3	NR	NRpX
196.5	3	CR	CpF
200.0	3	FA	FpH
203.5	3	FA	FpH
207.0	3	FA	FpF
210.5	3	Hit	HpH
214.0	3	Hit	HpH
217.5	3	NR	NRpX
221.0	3	Miss	MpF
224.5	3	FA	FpH
228.0	3	Hit	HpH
231.5	3	FA	FpH
235.0	3	Hit	HpH
238.5	3	FA	FpH
242.0	3	Hit	HpF
245.5	3	NR	NRpX
249.0	3	CR	CpF
252.5	3	Hit	HpH
256.0	3	CR	CpF
259.5	3	Hit	HpH
263.0	3	NR	NRpX
266.5	3	Miss	MpH
270.0	3	Hit	HpH
273.5	3	FA	FpH
277.0	3	FA	FpH
280.5	3	CR	CpH
284.0	3	Hit	HpH
287.5	3	FA	FpH
291.0	3	Hit	HpH
294.5	3	NR	NRpX
298.0	3	Hit	HpH
301.5	3	FA	FpF
305.0	3	Hit	HpH
308.5	3	Hit	HpH
312.0	3	NR	NRpX
315.5	3	NR	NRpX
319.0	3	NR	NRpX
322.5	3	Hit	HpH
326.0	3	Hit	HpH
329.5	3	FA	FpF
333.0	3	FA	FpF
336.5	3	CR	CpH
340.0	3	FA	FpH
343.5	3	CR	CpF
347.0	3	NR	NRpX
350.5	3	NR	NRpX
354.0	3	FA	NRpX
357.5	3	Hit	HpH
361.0	3	Hit	HpF
364.5	3	CR	CpH
368.0	3	Hit	HpH
371.5	3	FA	FpH
375.0	3	NR	NRpX
