onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfF
10.5	4.5	NR	NRfX
15.5	4.5	FA	FfF
20.5	4.5	Hit	HfF
25.5	4.5	FA	FfH
30.5	4.5	Hit	HfF
35.5	4.5	Hit	HfF
40.5	4.5	FA	FfH
45.5	4.5	Hit	HfC
50.5	4.5	FA	FfH
55.5	4.5	FA	FfM
60.5	4.5	Hit	HfC
65.5	4.5	FA	FfH
70.5	4.5	NR	NRfX
75.5	4.5	Hit	HfH
80.5	4.5	Hit	HfC
85.5	4.5	FA	FfH
90.5	4.5	Hit	HfM
95.5	4.5	Hit	HfM
100.5	4.5	FA	FfC
105.5	4.5	Hit	HfF
110.5	4.5	FA	FfC
115.5	4.5	Hit	HfH
120.5	4.5	FA	FfF
125.5	4.5	Hit	HfF
130.5	4.5	FA	FfH
135.5	4.5	Hit	HfF
140.5	4.5	FA	FfH
145.5	4.5	FA	FfH
150.5	4.5	Hit	HfC
155.5	4.5	FA	FfH
160.5	4.5	FA	FfM
165.5	4.5	FA	FfC
170.5	4.5	Hit	HfM
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfF
190.5	4.5	Hit	HfH
195.5	4.5	FA	FfF
200.5	4.5	Hit	HfH
205.5	4.5	Hit	HfH
210.5	4.5	FA	FfM
215.5	4.5	Hit	HfM
220.5	4.5	Hit	HfH
225.5	4.5	Hit	HfH
230.5	4.5	FA	FfF
235.5	4.5	FA	FfC
240.5	4.5	FA	FfF
245.5	4.5	NR	NRfX
250.5	4.5	Hit	HfH
255.5	4.5	FA	FfM
260.5	4.5	FA	FfH
265.5	4.5	NR	NRfX
