onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	NRfX
5.5	4.5	FA	FfF
10.5	4.5	FA	FfH
15.5	4.5	Hit	HfF
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfH
30.5	4.5	NR	NRfX
35.5	4.5	FA	FfH
40.5	4.5	FA	FfH
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfH
55.5	4.5	FA	FfF
60.5	4.5	Hit	HfH
65.5	4.5	Hit	HfM
70.5	4.5	NR	NRfX
75.5	4.5	FA	FfF
80.5	4.5	FA	FfM
85.5	4.5	FA	FfH
90.5	4.5	Hit	HfC
95.5	4.5	Hit	HfF
100.5	4.5	FA	FfF
105.5	4.5	FA	FfH
110.5	4.5	Hit	HfH
115.5	4.5	Hit	HfC
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfH
130.5	4.5	NR	NRfX
135.5	4.5	Hit	HfC
140.5	4.5	FA	FfH
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfH
155.5	4.5	FA	FfH
160.5	4.5	FA	FfF
165.5	4.5	Hit	HfC
170.5	4.5	Hit	HfC
175.5	4.5	FA	FfH
180.5	4.5	Hit	HfC
185.5	4.5	FA	FfC
190.5	4.5	NR	NRfX
195.5	4.5	FA	FfH
200.5	4.5	Hit	HfM
205.5	4.5	Hit	HfH
210.5	4.5	FA	FfH
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfC
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfH
240.5	4.5	Hit	HfC
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfF
255.5	4.5	FA	FfF
260.5	4.5	Hit	HfH
265.5	4.5	FA	FfH
