onset	duration	trial_type_a	trial_type_b
0.5	3	Miss	MpH
4.0	3	Hit	HpF
7.5	3	Hit	HpF
11.0	3	FA	FpH
14.5	3	FA	FpH
18.0	3	FA	FpH
21.5	3	Hit	HpF
25.0	3	FA	FpF
28.5	3	CR	CpH
32.0	3	Hit	HpH
35.5	3	FA	FpH
39.0	3	Hit	HpH
42.5	3	NR	NRpX
46.0	3	CR	CpH
49.5	3	Hit	HpF
53.0	3	Hit	HpF
56.5	3	Hit	HpF
60.0	3	CR	CpH
63.5	3	Hit	HpH
67.0	3	Hit	HpF
70.5	3	Hit	HpH
74.0	3	Hit	HpH
77.5	3	CR	CpF
81.0	3	Hit	HpF
84.5	3	FA	FpH
88.0	3	CR	CpH
91.5	3	Hit	HpH
95.0	3	Hit	HpF
98.5	3	CR	CpH
102.0	3	Hit	HpH
105.5	3	Hit	HpH
109.0	3	CR	CpH
112.5	3	Hit	HpF
116.0	3	FA	FpF
119.5	3	Hit	HpH
123.0	3	Hit	HpF
126.5	3	CR	CpH
130.0	3	FA	FpH
133.5	3	CR	CpF
137.0	3	CR	CpH
140.5	3	NR	NRpX
144.0	3	FA	FpF
147.5	3	FA	FpH
151.0	3	FA	FpF
154.5	3	Hit	HpF
158.0	3	FA	FpH
161.5	3	CR	CpH
165.0	3	Hit	HpH
168.5	3	FA	FpH
172.0	3	Hit	NRpX
175.5	3	FA	FpF
179.0	3	FA	FpH
182.5	3	Hit	HpH
186.0	3	CR	CpH
189.5	3	Hit	HpF
193.0	3	CR	NRpX
196.5	3	Hit	HpH
200.0	3	Hit	HpF
203.5	3	Hit	HpH
207.0	3	Hit	NRpX
210.5	3	Hit	HpH
214.0	3	Hit	HpF
217.5	3	Hit	HpH
221.0	3	FA	FpH
224.5	3	NR	NRpX
228.0	3	NR	NRpX
231.5	3	FA	FpF
235.0	3	Hit	HpF
238.5	3	CR	CpF
242.0	3	Hit	HpH
245.5	3	Hit	HpH
249.0	3	CR	CpF
252.5	3	Hit	HpH
256.0	3	Hit	HpH
259.5	3	FA	FpF
263.0	3	Hit	HpH
266.5	3	Hit	HpH
270.0	3	CR	CpH
273.5	3	Hit	HpH
277.0	3	Hit	HpH
280.5	3	Hit	HpH
284.0	3	CR	CpH
287.5	3	FA	FpH
291.0	3	FA	FpF
294.5	3	FA	FpH
298.0	3	CR	CpH
301.5	3	FA	FpH
305.0	3	NR	NRpX
308.5	3	NR	NRpX
312.0	3	Hit	HpF
315.5	3	Hit	HpH
319.0	3	Hit	HpH
322.5	3	CR	CpF
326.0	3	FA	FpF
329.5	3	FA	FpF
333.0	3	FA	FpH
336.5	3	NR	NRpX
340.0	3	FA	NRpX
343.5	3	FA	FpH
347.0	3	FA	FpF
350.5	3	Hit	HpH
354.0	3	Hit	HpH
357.5	3	Hit	HpH
361.0	3	FA	FpH
364.5	3	Miss	MpF
368.0	3	Hit	HpH
371.5	3	NR	NRpX
375.0	3	Hit	HpF
