onset	duration	trial_type_a	trial_type_b
0.5	3	RpHit	RpHpF
4.0	3	RpCR	RpCMpH
7.5	3	RpHit	RpHpH
11.0	3	RpHit	RpHpH
14.5	3	RpMiss	RpCMpH
18.0	3	NR	NRpXpX
21.5	3	RpMiss	RpCMpF
25.0	3	NR	NRpXpX
28.5	3	RpMiss	RpCMpH
32.0	3	RpHit	RpHpF
35.5	3	RpHit	RpHpH
39.0	3	RpHit	RpHpH
42.5	3	RpHit	RpHpH
46.0	3	RpHit	RpHpF
49.5	3	RpMiss	RpCMpH
53.0	3	RpFA	RpFpF
56.5	3	NR	NRpXpX
60.0	3	RpHit	RpHpH
63.5	3	RpCR	RpCMpF
67.0	3	RpMiss	RpCMpH
70.5	3	NR	NRpXpX
74.0	3	RpMiss	RpCMpH
77.5	3	RpHit	RpHpH
81.0	3	RpHit	RpHpF
84.5	3	RpHit	RpHpH
88.0	3	RpHit	RpHpH
91.5	3	RpMiss	RpCMpF
95.0	3	RpFA	RpFpH
98.5	3	RpCR	RpCMpF
102.0	3	RpMiss	RpCMpH
105.5	3	RpFA	RpFpF
109.0	3	RpCR	RpCMpH
112.5	3	RpHit	RpHpH
116.0	3	RpHit	RpHpH
119.5	3	RpMiss	RpCMpH
123.0	3	NR	NRpXpX
126.5	3	RpCR	RpCMpH
130.0	3	RpHit	RpHpH
133.5	3	RpMiss	RpCMpF
137.0	3	RpMiss	RpCMpH
140.5	3	RpFA	RpFpF
144.0	3	RpHit	RpHpH
147.5	3	RpFA	RpFpH
151.0	3	RpHit	RpHpH
154.5	3	RpHit	RpHpH
158.0	3	RpMiss	RpCMpH
161.5	3	RpHit	RpHpH
165.0	3	RpMiss	RpCMpF
168.5	3	NR	NRpXpX
172.0	3	RpHit	RpHpH
175.5	3	RpMiss	RpCMpH
179.0	3	RpHit	RpHpH
182.5	3	RpMiss	RpCMpF
186.0	3	RpHit	RpHpF
189.5	3	RpMiss	RpCMpH
193.0	3	RpMiss	RpCMpH
196.5	3	RpHit	RpHpH
200.0	3	RpMiss	RpCMpH
203.5	3	RpCR	RpCMpH
207.0	3	RpHit	RpHpH
210.5	3	RpHit	RpHpH
214.0	3	NR	NRpXpX
217.5	3	RpMiss	RpCMpH
221.0	3	RpFA	RpFpH
224.5	3	RpHit	RpHpH
228.0	3	RpFA	RpFpH
231.5	3	RpCR	RpCMpH
235.0	3	RpFA	RpFpH
238.5	3	RpHit	RpHpF
242.0	3	RpMiss	RpCMpH
245.5	3	RpFA	RpFpH
249.0	3	RpHit	RpHpF
252.5	3	RpFA	RpFpH
256.0	3	RpHit	RpHpH
259.5	3	RpHit	RpHpH
263.0	3	RpFA	RpFpF
266.5	3	RpMiss	RpCMpF
270.0	3	RpFA	RpFpF
273.5	3	RpMiss	RpCMpH
277.0	3	RpHit	RpHpH
280.5	3	RpFA	RpFpF
284.0	3	RpFA	RpFpH
287.5	3	RpHit	RpHpH
291.0	3	RpHit	RpHpH
294.5	3	RpMiss	RpCMpH
298.0	3	RpHit	RpHpF
301.5	3	RpHit	RpHpH
305.0	3	RpMiss	RpCMpH
308.5	3	RpHit	RpHpH
312.0	3	RpFA	NRpXpX
315.5	3	RpHit	RpHpH
319.0	3	RpHit	RpHpH
322.5	3	RpFA	RpFpF
326.0	3	RpFA	RpFpH
329.5	3	RpMiss	RpCMpF
333.0	3	NR	NRpXpX
336.5	3	RpFA	RpFpH
340.0	3	RpFA	RpFpH
343.5	3	RpFA	RpFpH
347.0	3	RpFA	RpFpF
350.5	3	RpFA	RpFpF
354.0	3	RpHit	RpHpH
357.5	3	RpHit	RpHpH
361.0	3	RpFA	RpFpH
364.5	3	RpHit	RpHpH
368.0	3	RpHit	RpHpF
371.5	3	RpHit	RpHpH
375.0	3	RpFA	RpFpH
378.5	3	NR	NRpXpX
382.0	3	RpFA	RpFpH
385.5	3	RpMiss	RpCMpH
389.0	3	RpCR	RpCMpH
392.5	3	RpCR	RpCMpH
396.0	3	RpHit	RpHpH
399.5	3	RpCR	RpCMpH
403.0	3	RpFA	RpFpF
406.5	3	RpCR	RpCMpH
410.0	3	RpHit	RpHpH
413.5	3	RpHit	RpHpH
417.0	3	RpHit	RpHpF
420.5	3	RpHit	RpHpH
424.0	3	RpHit	RpHpH
427.5	3	RpMiss	RpCMpH
431.0	3	RpCR	RpCMpF
434.5	3	RpMiss	RpCMpF
438.0	3	RpMiss	RpCMpH
441.5	3	RpFA	RpFpH
445.0	3	RpHit	RpHpF
448.5	3	RpHit	RpHpH
452.0	3	NR	NRpXpX
455.5	3	RpMiss	RpCMpH
459.0	3	RpFA	RpFpF
462.5	3	RpHit	RpHpH
466.0	3	RpHit	RpHpF
469.5	3	RpHit	RpHpH
473.0	3	RpCR	RpCMpF
476.5	3	RpMiss	RpCMpF
480.0	3	RpHit	RpHpH
483.5	3	NR	NRpXpX
487.0	3	RpMiss	RpCMpH
