onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfF
5.5	4.5	Hit	HfH
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfC
20.5	4.5	NR	NRfX
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfM
35.5	4.5	Hit	HfC
40.5	4.5	Hit	HfC
45.5	4.5	FA	FfH
50.5	4.5	Hit	HfF
55.5	4.5	Hit	HfH
60.5	4.5	NR	NRfX
65.5	4.5	Hit	HfF
70.5	4.5	Hit	HfF
75.5	4.5	Hit	HfH
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfH
90.5	4.5	Hit	HfC
95.5	4.5	FA	FfC
100.5	4.5	Hit	HfH
105.5	4.5	FA	FfH
110.5	4.5	Hit	HfH
115.5	4.5	Hit	HfF
120.5	4.5	Hit	HfF
125.5	4.5	Hit	HfH
130.5	4.5	Hit	HfC
135.5	4.5	FA	FfH
140.5	4.5	NR	NRfX
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfH
155.5	4.5	Hit	HfM
160.5	4.5	Hit	HfC
165.5	4.5	Hit	HfH
170.5	4.5	FA	FfF
175.5	4.5	Hit	HfC
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfM
195.5	4.5	FA	FfF
200.5	4.5	Hit	HfC
205.5	4.5	Hit	HfF
210.5	4.5	FA	FfC
215.5	4.5	Hit	HfF
220.5	4.5	FA	FfC
225.5	4.5	FA	FfF
230.5	4.5	Hit	HfC
235.5	4.5	FA	FfC
240.5	4.5	Hit	HfF
245.5	4.5	Hit	HfM
250.5	4.5	Hit	HfH
255.5	4.5	NR	NRfX
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfC
