onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfH
10.5	4.5	FA	FfF
15.5	4.5	FA	FfM
20.5	4.5	NR	NRfX
25.5	4.5	NR	NRfX
30.5	4.5	Hit	HfM
35.5	4.5	Hit	HfH
40.5	4.5	FA	FfF
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfF
55.5	4.5	FA	FfM
60.5	4.5	Hit	HfH
65.5	4.5	Hit	HfH
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfF
80.5	4.5	Hit	HfH
85.5	4.5	NR	NRfX
90.5	4.5	Hit	HfM
95.5	4.5	Hit	HfF
100.5	4.5	FA	FfF
105.5	4.5	FA	FfH
110.5	4.5	FA	FfH
115.5	4.5	FA	FfF
120.5	4.5	FA	FfC
125.5	4.5	FA	FfF
130.5	4.5	FA	FfH
135.5	4.5	NR	NRfX
140.5	4.5	FA	FfF
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfC
155.5	4.5	Hit	HfH
160.5	4.5	FA	FfH
165.5	4.5	FA	FfF
170.5	4.5	FA	FfF
175.5	4.5	Hit	HfF
180.5	4.5	FA	FfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfF
200.5	4.5	Hit	HfM
205.5	4.5	FA	FfF
210.5	4.5	FA	FfM
215.5	4.5	FA	FfH
220.5	4.5	FA	FfF
225.5	4.5	FA	FfH
230.5	4.5	FA	FfF
235.5	4.5	FA	FfM
240.5	4.5	Hit	HfH
245.5	4.5	FA	FfF
250.5	4.5	FA	FfF
255.5	4.5	Hit	HfH
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfF
