onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfF
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfF
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfH
25.5	4.5	FA	FfH
30.5	4.5	FA	FfF
35.5	4.5	NR	NRfX
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfH
65.5	4.5	NR	NRfX
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfC
80.5	4.5	FA	FfH
85.5	4.5	NR	NRfX
90.5	4.5	Hit	HfM
95.5	4.5	Hit	HfH
100.5	4.5	FA	FfF
105.5	4.5	Hit	HfC
110.5	4.5	Hit	HfF
115.5	4.5	Hit	HfH
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfC
130.5	4.5	Hit	HfF
135.5	4.5	FA	FfM
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfF
150.5	4.5	Hit	HfH
155.5	4.5	FA	FfF
160.5	4.5	Hit	HfC
165.5	4.5	FA	FfH
170.5	4.5	Hit	HfH
175.5	4.5	FA	FfF
180.5	4.5	NR	NRfX
185.5	4.5	Hit	HfF
190.5	4.5	FA	FfH
195.5	4.5	Hit	HfH
200.5	4.5	Hit	HfH
205.5	4.5	Hit	HfH
210.5	4.5	NR	NRfX
215.5	4.5	FA	FfH
220.5	4.5	FA	FfF
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfH
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfH
250.5	4.5	Hit	HfH
255.5	4.5	Hit	HfF
260.5	4.5	FA	FfM
265.5	4.5	Hit	HfC
