onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	FA	FfM
10.5	4.5	FA	FfF
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfH
30.5	4.5	FA	FfF
35.5	4.5	FA	FfF
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfC
50.5	4.5	FA	FfH
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfH
65.5	4.5	FA	FfF
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfC
80.5	4.5	Hit	HfH
85.5	4.5	Hit	HfH
90.5	4.5	Hit	HfH
95.5	4.5	Hit	HfF
100.5	4.5	Hit	HfC
105.5	4.5	Hit	HfC
110.5	4.5	FA	FfC
115.5	4.5	NR	NRfX
120.5	4.5	Hit	HfC
125.5	4.5	Hit	HfM
130.5	4.5	Hit	HfC
135.5	4.5	Hit	HfC
140.5	4.5	Hit	HfH
145.5	4.5	Hit	HfH
150.5	4.5	Hit	HfH
155.5	4.5	Hit	HfM
160.5	4.5	NR	NRfX
165.5	4.5	Hit	HfM
170.5	4.5	FA	FfF
175.5	4.5	FA	FfF
180.5	4.5	Hit	HfH
185.5	4.5	FA	FfF
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfM
200.5	4.5	Hit	HfC
205.5	4.5	NR	NRfX
210.5	4.5	FA	FfF
215.5	4.5	Hit	HfF
220.5	4.5	Hit	HfC
225.5	4.5	Hit	HfC
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfF
240.5	4.5	FA	FfC
245.5	4.5	Hit	HfM
250.5	4.5	Hit	HfC
255.5	4.5	FA	FfH
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfH
