onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfF
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfF
15.5	4.5	Hit	HfF
20.5	4.5	FA	FfM
25.5	4.5	FA	FfF
30.5	4.5	Hit	HfH
35.5	4.5	Hit	HfM
40.5	4.5	Hit	HfH
45.5	4.5	FA	FfF
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfF
65.5	4.5	NR	NRfX
70.5	4.5	NR	NRfX
75.5	4.5	Hit	HfC
80.5	4.5	NR	NRfX
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfF
95.5	4.5	Hit	HfF
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfF
110.5	4.5	Hit	HfF
115.5	4.5	Hit	HfC
120.5	4.5	FA	FfH
125.5	4.5	Hit	HfH
130.5	4.5	Hit	HfH
135.5	4.5	Hit	HfC
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfC
150.5	4.5	FA	FfF
155.5	4.5	Hit	HfF
160.5	4.5	NR	NRfX
165.5	4.5	Hit	HfH
170.5	4.5	Hit	HfH
175.5	4.5	FA	FfF
180.5	4.5	FA	FfC
185.5	4.5	Hit	HfF
190.5	4.5	NR	NRfX
195.5	4.5	NR	NRfX
200.5	4.5	FA	FfF
205.5	4.5	Hit	HfH
210.5	4.5	FA	FfF
215.5	4.5	Hit	HfH
220.5	4.5	FA	FfF
225.5	4.5	FA	FfC
230.5	4.5	FA	FfH
235.5	4.5	FA	FfF
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfF
250.5	4.5	FA	FfF
255.5	4.5	FA	FfF
260.5	4.5	FA	FfF
265.5	4.5	NR	NRfX
