onset	duration	trial_type_a	trial_type_b
0.5	3	NR	NRpX
4.0	3	FA	FpH
7.5	3	CR	NRpX
11.0	3	FA	FpF
14.5	3	Hit	HpH
18.0	3	CR	CpH
21.5	3	Hit	HpH
25.0	3	FA	FpF
28.5	3	Hit	HpH
32.0	3	CR	CpH
35.5	3	FA	FpF
39.0	3	CR	CpH
42.5	3	Hit	HpH
46.0	3	NR	NRpX
49.5	3	Hit	HpH
53.0	3	Hit	HpH
56.5	3	Hit	HpH
60.0	3	FA	FpF
63.5	3	Hit	HpH
67.0	3	Hit	HpH
70.5	3	Hit	HpH
74.0	3	Hit	HpH
77.5	3	Hit	HpH
81.0	3	NR	NRpX
84.5	3	FA	FpF
88.0	3	FA	FpF
91.5	3	FA	FpF
95.0	3	FA	FpF
98.5	3	NR	NRpX
102.0	3	FA	FpF
105.5	3	Hit	HpH
109.0	3	Hit	HpH
112.5	3	Hit	HpH
116.0	3	NR	NRpX
119.5	3	CR	CpF
123.0	3	FA	FpH
126.5	3	FA	FpH
130.0	3	FA	FpH
133.5	3	FA	FpF
137.0	3	FA	FpF
140.5	3	Hit	HpF
144.0	3	NR	NRpX
147.5	3	FA	FpF
151.0	3	Hit	HpH
154.5	3	Miss	MpH
158.0	3	FA	FpH
161.5	3	NR	NRpX
165.0	3	CR	CpF
168.5	3	Hit	HpH
172.0	3	Hit	HpH
175.5	3	FA	FpH
179.0	3	FA	FpH
182.5	3	FA	FpF
186.0	3	NR	NRpX
189.5	3	FA	FpF
193.0	3	FA	FpF
196.5	3	FA	FpH
200.0	3	Hit	HpH
203.5	3	Hit	HpH
207.0	3	CR	CpF
210.5	3	NR	NRpX
214.0	3	FA	FpH
217.5	3	FA	FpH
221.0	3	Hit	HpH
224.5	3	FA	FpH
228.0	3	Hit	HpH
231.5	3	Hit	HpH
235.0	3	Hit	HpH
238.5	3	Hit	HpH
242.0	3	Hit	HpH
245.5	3	Miss	MpH
249.0	3	FA	FpF
252.5	3	FA	FpF
256.0	3	Hit	HpH
259.5	3	NR	NRpX
263.0	3	NR	NRpX
266.5	3	CR	CpH
270.0	3	Hit	HpH
273.5	3	FA	FpH
277.0	3	Hit	HpH
280.5	3	NR	NRpX
284.0	3	Hit	HpH
287.5	3	FA	FpF
291.0	3	CR	CpH
294.5	3	FA	FpF
298.0	3	CR	CpF
301.5	3	FA	FpF
305.0	3	FA	FpF
308.5	3	FA	FpH
312.0	3	NR	NRpX
315.5	3	NR	NRpX
319.0	3	Miss	MpH
322.5	3	Hit	HpH
326.0	3	FA	FpF
329.5	3	FA	FpH
333.0	3	Hit	HpH
336.5	3	Hit	NRpX
340.0	3	CR	CpF
343.5	3	Hit	HpF
347.0	3	FA	FpF
350.5	3	Hit	HpF
354.0	3	FA	FpF
357.5	3	Hit	HpH
361.0	3	FA	FpF
364.5	3	Hit	HpH
368.0	3	NR	NRpX
371.5	3	Hit	HpH
375.0	3	Hit	HpF
