onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	FA	FfF
10.5	4.5	Hit	HfF
15.5	4.5	Hit	HfH
20.5	4.5	NR	NRfX
25.5	4.5	FA	FfF
30.5	4.5	Hit	HfM
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfM
45.5	4.5	Hit	HfH
50.5	4.5	FA	FfM
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfH
65.5	4.5	Hit	HfH
70.5	4.5	FA	FfF
75.5	4.5	FA	FfF
80.5	4.5	Hit	HfF
85.5	4.5	NR	NRfX
90.5	4.5	Hit	HfH
95.5	4.5	FA	FfF
100.5	4.5	Hit	HfC
105.5	4.5	FA	FfH
110.5	4.5	FA	FfH
115.5	4.5	Hit	HfF
120.5	4.5	Hit	HfH
125.5	4.5	FA	FfH
130.5	4.5	Hit	NRfX
135.5	4.5	Hit	HfM
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	FA	FfC
165.5	4.5	FA	FfF
170.5	4.5	Hit	HfC
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfM
185.5	4.5	FA	FfC
190.5	4.5	FA	FfF
195.5	4.5	Hit	HfH
200.5	4.5	NR	NRfX
205.5	4.5	FA	FfH
210.5	4.5	Hit	HfF
215.5	4.5	Hit	HfM
220.5	4.5	Hit	HfH
225.5	4.5	FA	FfH
230.5	4.5	Hit	HfH
235.5	4.5	Hit	HfC
240.5	4.5	Hit	HfH
245.5	4.5	FA	FfF
250.5	4.5	Hit	HfF
255.5	4.5	NR	NRfX
260.5	4.5	Hit	HfH
265.5	4.5	FA	FfF
