onset	duration	trial_type_a	trial_type_b
0.5	4.5	NR	NRfX
5.5	4.5	Hit	HfC
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfH
25.5	4.5	Hit	HfC
30.5	4.5	FA	FfF
35.5	4.5	Hit	HfH
40.5	4.5	NR	NRfX
45.5	4.5	Hit	HfH
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfF
65.5	4.5	FA	FfH
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfC
80.5	4.5	FA	FfH
85.5	4.5	Hit	HfF
90.5	4.5	FA	FfM
95.5	4.5	FA	FfH
100.5	4.5	Hit	HfF
105.5	4.5	Hit	HfF
110.5	4.5	Hit	HfH
115.5	4.5	Hit	HfF
120.5	4.5	Hit	HfH
125.5	4.5	FA	FfC
130.5	4.5	FA	FfF
135.5	4.5	Hit	HfF
140.5	4.5	Hit	HfH
145.5	4.5	FA	FfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfH
165.5	4.5	Hit	HfF
170.5	4.5	Hit	NRfX
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfH
190.5	4.5	Hit	HfH
195.5	4.5	FA	NRfX
200.5	4.5	Hit	HfM
205.5	4.5	FA	NRfX
210.5	4.5	Hit	NRfX
215.5	4.5	FA	FfC
220.5	4.5	Hit	HfM
225.5	4.5	Hit	HfF
230.5	4.5	NR	NRfX
235.5	4.5	Hit	HfH
240.5	4.5	FA	FfF
245.5	4.5	FA	FfH
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfH
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfH
