onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfF
10.5	4.5	Hit	HfM
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfF
25.5	4.5	FA	FfH
30.5	4.5	Hit	HfF
35.5	4.5	FA	FfF
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfF
50.5	4.5	Hit	HfC
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfH
65.5	4.5	Hit	HfH
70.5	4.5	FA	FfF
75.5	4.5	Hit	HfC
80.5	4.5	FA	FfM
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfH
95.5	4.5	Hit	HfH
100.5	4.5	NR	NRfX
105.5	4.5	Hit	HfC
110.5	4.5	FA	FfH
115.5	4.5	FA	FfM
120.5	4.5	Hit	HfF
125.5	4.5	Hit	HfM
130.5	4.5	FA	FfM
135.5	4.5	FA	FfH
140.5	4.5	FA	FfH
145.5	4.5	Hit	HfC
150.5	4.5	Hit	HfH
155.5	4.5	NR	NRfX
160.5	4.5	FA	FfF
165.5	4.5	Hit	HfH
170.5	4.5	FA	FfC
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfF
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfC
200.5	4.5	Hit	HfF
205.5	4.5	Hit	HfC
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfH
225.5	4.5	Hit	HfH
230.5	4.5	Hit	HfF
235.5	4.5	NR	NRfX
240.5	4.5	Hit	HfH
245.5	4.5	Hit	HfF
250.5	4.5	Hit	HfM
255.5	4.5	NR	NRfX
260.5	4.5	Hit	HfF
265.5	4.5	NR	NRfX
