onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	Hit	HfF
10.5	4.5	FA	FfF
15.5	4.5	Hit	HfH
20.5	4.5	Hit	HfC
25.5	4.5	FA	FfH
30.5	4.5	NR	NRfX
35.5	4.5	Hit	HfC
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfC
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfH
60.5	4.5	Hit	HfH
65.5	4.5	Hit	HfH
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfC
80.5	4.5	FA	FfH
85.5	4.5	FA	FfF
90.5	4.5	FA	FfF
95.5	4.5	Hit	HfH
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfF
110.5	4.5	Hit	HfM
115.5	4.5	FA	FfH
120.5	4.5	Hit	HfF
125.5	4.5	FA	FfC
130.5	4.5	NR	NRfX
135.5	4.5	FA	FfH
140.5	4.5	FA	FfF
145.5	4.5	Hit	HfC
150.5	4.5	Hit	HfH
155.5	4.5	Hit	HfC
160.5	4.5	NR	NRfX
165.5	4.5	Hit	HfF
170.5	4.5	Hit	HfM
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfC
185.5	4.5	Hit	HfC
190.5	4.5	Hit	HfH
195.5	4.5	Hit	HfH
200.5	4.5	FA	FfM
205.5	4.5	Hit	HfH
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfM
220.5	4.5	Hit	HfH
225.5	4.5	NR	NRfX
230.5	4.5	Hit	HfC
235.5	4.5	NR	NRfX
240.5	4.5	Hit	HfF
245.5	4.5	FA	FfH
250.5	4.5	NR	NRfX
255.5	4.5	Hit	HfM
260.5	4.5	Hit	HfH
265.5	4.5	FA	FfH
