onset	duration	trial_type_a	trial_type_b
0.5	4.5	FA	FfF
5.5	4.5	Hit	HfF
10.5	4.5	NR	NRfX
15.5	4.5	Hit	HfH
20.5	4.5	FA	FfC
25.5	4.5	Hit	HfH
30.5	4.5	Hit	HfH
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfH
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfM
60.5	4.5	FA	NRfX
65.5	4.5	Hit	HfC
70.5	4.5	Hit	HfH
75.5	4.5	Hit	HfC
80.5	4.5	Hit	HfH
85.5	4.5	FA	FfC
90.5	4.5	FA	FfH
95.5	4.5	Hit	HfH
100.5	4.5	FA	FfC
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfC
115.5	4.5	Hit	HfH
120.5	4.5	Hit	HfH
125.5	4.5	Hit	HfH
130.5	4.5	FA	FfM
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfH
145.5	4.5	Hit	HfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	NR	NRfX
165.5	4.5	Hit	HfH
170.5	4.5	NR	NRfX
175.5	4.5	FA	FfC
180.5	4.5	FA	FfH
185.5	4.5	Hit	HfM
190.5	4.5	Hit	HfC
195.5	4.5	Hit	HfH
200.5	4.5	Hit	HfF
205.5	4.5	Hit	HfF
210.5	4.5	NR	NRfX
215.5	4.5	FA	FfH
220.5	4.5	FA	FfH
225.5	4.5	FA	FfF
230.5	4.5	Hit	HfH
235.5	4.5	FA	FfH
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfM
250.5	4.5	Hit	HfF
255.5	4.5	Hit	HfC
260.5	4.5	Hit	HfH
265.5	4.5	Hit	HfC
