onset	duration	trial_type_a	trial_type_b
0.5	3	FA	FpH
4.0	3	Hit	HpH
7.5	3	Hit	HpF
11.0	3	CR	CpH
14.5	3	Miss	MpF
18.0	3	Hit	HpH
21.5	3	Miss	MpF
25.0	3	Miss	MpF
28.5	3	FA	FpF
32.0	3	CR	CpF
35.5	3	NR	NRpX
39.0	3	Hit	HpH
42.5	3	Hit	HpH
46.0	3	Miss	MpH
49.5	3	FA	FpH
53.0	3	Hit	HpH
56.5	3	Hit	HpH
60.0	3	FA	FpH
63.5	3	Hit	HpH
67.0	3	FA	FpF
70.5	3	NR	NRpX
74.0	3	Miss	MpH
77.5	3	CR	CpH
81.0	3	Hit	HpF
84.5	3	Hit	HpH
88.0	3	CR	CpH
91.5	3	Hit	HpF
95.0	3	FA	FpF
98.5	3	NR	NRpX
102.0	3	FA	FpF
105.5	3	CR	CpH
109.0	3	Hit	HpH
112.5	3	NR	NRpX
116.0	3	Hit	HpH
119.5	3	NR	NRpX
123.0	3	NR	NRpX
126.5	3	Hit	HpH
130.0	3	CR	CpF
133.5	3	CR	CpH
137.0	3	Hit	HpH
140.5	3	FA	FpH
144.0	3	CR	CpH
147.5	3	NR	NRpX
151.0	3	NR	NRpX
154.5	3	FA	FpF
158.0	3	Hit	HpF
161.5	3	FA	FpH
165.0	3	Hit	HpH
168.5	3	Hit	HpH
172.0	3	Miss	MpF
175.5	3	FA	FpF
179.0	3	CR	CpH
182.5	3	Hit	HpH
186.0	3	FA	FpF
189.5	3	Hit	HpH
193.0	3	Hit	HpH
196.5	3	FA	FpF
200.0	3	Miss	MpH
203.5	3	Hit	HpF
207.0	3	FA	FpH
210.5	3	Miss	MpF
214.0	3	FA	FpF
217.5	3	FA	FpF
221.0	3	FA	FpF
224.5	3	Hit	HpH
228.0	3	CR	CpH
231.5	3	Hit	HpH
235.0	3	CR	CpF
238.5	3	CR	CpF
242.0	3	CR	CpH
245.5	3	FA	FpH
249.0	3	Miss	MpH
252.5	3	NR	NRpX
256.0	3	Hit	HpF
259.5	3	NR	NRpX
263.0	3	CR	CpH
266.5	3	Hit	HpH
270.0	3	CR	NRpX
273.5	3	CR	CpF
277.0	3	FA	FpH
280.5	3	Hit	HpH
284.0	3	FA	FpH
287.5	3	FA	FpH
291.0	3	CR	CpH
294.5	3	Hit	HpH
298.0	3	Hit	HpH
301.5	3	CR	CpF
305.0	3	Hit	HpH
308.5	3	Hit	HpH
312.0	3	Hit	HpF
315.5	3	FA	FpH
319.0	3	FA	FpF
322.5	3	FA	FpF
326.0	3	Hit	HpH
329.5	3	FA	FpH
333.0	3	CR	CpH
336.5	3	CR	CpH
340.0	3	Hit	HpH
343.5	3	Miss	MpF
347.0	3	CR	CpF
350.5	3	Hit	HpH
354.0	3	FA	FpH
357.5	3	CR	CpF
361.0	3	NR	NRpX
364.5	3	CR	CpH
368.0	3	Hit	HpH
371.5	3	NR	NRpX
375.0	3	FA	FpH
