onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	NR	NRfX
10.5	4.5	Hit	HfH
15.5	4.5	Hit	HfC
20.5	4.5	FA	NRfX
25.5	4.5	FA	FfF
30.5	4.5	Hit	HfF
35.5	4.5	Hit	HfH
40.5	4.5	Hit	HfC
45.5	4.5	Hit	HfC
50.5	4.5	FA	FfF
55.5	4.5	Hit	HfC
60.5	4.5	FA	FfC
65.5	4.5	FA	FfF
70.5	4.5	Hit	HfC
75.5	4.5	Hit	HfC
80.5	4.5	Hit	HfM
85.5	4.5	FA	FfC
90.5	4.5	FA	FfH
95.5	4.5	FA	FfM
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfM
110.5	4.5	Hit	HfH
115.5	4.5	FA	FfM
120.5	4.5	Hit	HfF
125.5	4.5	Hit	HfM
130.5	4.5	FA	FfC
135.5	4.5	Hit	HfH
140.5	4.5	Hit	HfF
145.5	4.5	Hit	HfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	FA	FfC
165.5	4.5	Hit	HfC
170.5	4.5	Hit	HfH
175.5	4.5	Hit	HfC
180.5	4.5	Hit	HfC
185.5	4.5	FA	FfF
190.5	4.5	Hit	HfF
195.5	4.5	Hit	HfM
200.5	4.5	FA	FfF
205.5	4.5	Hit	HfH
210.5	4.5	Hit	HfH
215.5	4.5	Hit	HfF
220.5	4.5	NR	NRfX
225.5	4.5	NR	NRfX
230.5	4.5	Hit	HfC
235.5	4.5	Hit	HfC
240.5	4.5	FA	FfF
245.5	4.5	Hit	HfC
250.5	4.5	Hit	HfC
255.5	4.5	FA	FfF
260.5	4.5	NR	NRfX
265.5	4.5	Hit	HfH
