onset	duration	trial_type_a	trial_type_b
0.5	4.5	Hit	HfH
5.5	4.5	FA	FfF
10.5	4.5	Hit	HfC
15.5	4.5	Hit	HfC
20.5	4.5	Hit	HfC
25.5	4.5	NR	NRfX
30.5	4.5	FA	FfM
35.5	4.5	Hit	HfF
40.5	4.5	Hit	HfH
45.5	4.5	Hit	HfH
50.5	4.5	Hit	HfH
55.5	4.5	Hit	HfH
60.5	4.5	NR	NRfX
65.5	4.5	FA	FfC
70.5	4.5	Hit	HfH
75.5	4.5	FA	FfF
80.5	4.5	FA	FfH
85.5	4.5	Hit	HfH
90.5	4.5	FA	FfF
95.5	4.5	FA	FfF
100.5	4.5	Hit	HfH
105.5	4.5	Hit	HfH
110.5	4.5	Hit	HfH
115.5	4.5	FA	FfF
120.5	4.5	FA	FfF
125.5	4.5	Hit	HfH
130.5	4.5	Hit	HfC
135.5	4.5	FA	FfC
140.5	4.5	NR	NRfX
145.5	4.5	Hit	HfF
150.5	4.5	NR	NRfX
155.5	4.5	Hit	HfH
160.5	4.5	Hit	HfH
165.5	4.5	FA	FfF
170.5	4.5	Hit	HfF
175.5	4.5	Hit	HfH
180.5	4.5	Hit	HfH
185.5	4.5	Hit	HfF
190.5	4.5	Hit	HfM
195.5	4.5	FA	FfH
200.5	4.5	FA	FfC
205.5	4.5	NR	NRfX
210.5	4.5	FA	FfM
215.5	4.5	Hit	HfH
220.5	4.5	Hit	HfH
225.5	4.5	Hit	HfM
230.5	4.5	FA	FfH
235.5	4.5	FA	FfC
240.5	4.5	FA	FfH
245.5	4.5	Hit	HfM
250.5	4.5	Hit	HfH
255.5	4.5	FA	FfC
260.5	4.5	Hit	HfH
265.5	4.5	FA	FfH
