onset	duration	trial_type_a	trial_type_b
0.5	3	Hit	HpH
4.0	3	FA	FpF
7.5	3	FA	FpH
11.0	3	Hit	HpH
14.5	3	NR	NRpX
18.0	3	Miss	MpH
21.5	3	Hit	HpH
25.0	3	Hit	HpH
28.5	3	CR	CpH
32.0	3	FA	FpF
35.5	3	FA	FpH
39.0	3	FA	FpF
42.5	3	Hit	HpF
46.0	3	FA	FpF
49.5	3	Hit	HpH
53.0	3	Hit	HpH
56.5	3	Miss	MpF
60.0	3	NR	NRpX
63.5	3	Miss	MpH
67.0	3	Miss	MpF
70.5	3	Hit	HpH
74.0	3	NR	NRpX
77.5	3	Hit	HpH
81.0	3	Hit	HpH
84.5	3	FA	FpH
88.0	3	FA	FpF
91.5	3	NR	NRpX
95.0	3	Miss	MpH
98.5	3	Hit	HpH
102.0	3	Hit	HpF
105.5	3	Miss	MpH
109.0	3	NR	NRpX
112.5	3	Hit	HpF
116.0	3	Hit	HpH
119.5	3	FA	FpH
123.0	3	CR	CpH
126.5	3	FA	FpF
130.0	3	CR	CpH
133.5	3	FA	FpH
137.0	3	CR	CpH
140.5	3	CR	CpH
144.0	3	CR	CpH
147.5	3	FA	FpH
151.0	3	Hit	HpH
154.5	3	Hit	HpH
158.0	3	FA	FpH
161.5	3	CR	CpH
165.0	3	CR	CpH
168.5	3	Hit	HpF
172.0	3	FA	FpF
175.5	3	CR	CpF
179.0	3	NR	NRpX
182.5	3	Hit	HpF
186.0	3	Hit	HpF
189.5	3	CR	CpH
193.0	3	FA	FpF
196.5	3	CR	CpH
200.0	3	Hit	HpF
203.5	3	NR	NRpX
207.0	3	NR	NRpX
210.5	3	CR	CpF
214.0	3	FA	FpH
217.5	3	Miss	MpH
221.0	3	CR	CpF
224.5	3	Hit	HpH
228.0	3	Hit	HpH
231.5	3	CR	CpH
235.0	3	Hit	HpH
238.5	3	CR	CpF
242.0	3	CR	CpH
245.5	3	CR	CpH
249.0	3	CR	CpF
252.5	3	Hit	HpH
256.0	3	Hit	HpH
259.5	3	Hit	HpH
263.0	3	Miss	MpH
266.5	3	FA	FpF
270.0	3	Hit	HpH
273.5	3	Hit	HpH
277.0	3	CR	CpH
280.5	3	FA	FpH
284.0	3	Hit	HpH
287.5	3	Hit	HpH
291.0	3	Hit	HpH
294.5	3	Hit	HpH
298.0	3	CR	CpH
301.5	3	FA	FpF
305.0	3	Hit	HpH
308.5	3	Hit	HpH
312.0	3	CR	CpH
315.5	3	NR	NRpX
319.0	3	Hit	HpF
322.5	3	CR	CpH
326.0	3	FA	FpH
329.5	3	Hit	HpH
333.0	3	FA	FpF
336.5	3	Hit	HpF
340.0	3	Hit	HpF
343.5	3	Hit	HpH
347.0	3	Hit	HpH
350.5	3	FA	FpF
354.0	3	Hit	HpF
357.5	3	Hit	HpF
361.0	3	CR	CpF
364.5	3	FA	FpF
368.0	3	FA	FpH
371.5	3	Hit	HpH
375.0	3	Miss	MpF
